"Product","Blackbox flight data recorder by Nicholas Sherlock"
62904,38344861,-8,7,-2,-8,2,-32,-10,-2,0,0,1,1,-3,-1,1297,1,-2,0,297,417,218,680,6,-6,0,2,-4,-5,18,16,1908,1,0,0,30,0,0,0,1999,843,692,624,719,1852,1546,1535,1639,1,0,0,1,1,-0.03535802370779357,-0.04874689487959403,5.19990927889785,-26,7,-33,1,-2,0,29.7,-5,4,0
62908,38345852,-14,8,-1,-9,2,-32,-19,-3,0,0,0,1,-3,-1,1298,1,-2,0,298,417,218,680,10,-7,1,24,-6,6,30,-4,1899,1,0,0,30,0,0,0,1999,873,725,594,692,1852,1546,1535,1639,1,0,0,1,1,-0.035133942043422385,-0.048815223733757615,5.199887701163432,-42,7,-33,1,-2,0,29.8,-9,5,-1
62912,38346845,-10,4,-2,-9,2,-32,-15,-10,0,0,0,3,-3,-1,1298,1,-2,0,298,417,218,680,8,-4,1,-2,3,-3,31,9,1933,1,0,0,30,0,0,0,1999,841,730,587,725,1869,1542,1535,1639,1,0,0,1,1,-0.034932600922189735,-0.048831277739207264,5.19986906171718,-34,-4,-34,1,-2,0,29.8,-7,2,-1
62916,38347836,-8,2,-1,-9,2,-32,-6,-15,0,0,0,3,-3,-1,1297,2,-2,0,297,417,214,680,7,-3,1,11,-6,2,38,-15,1930,1,0,0,30,0,0,0,1999,805,721,593,760,1875,1546,1519,1630,1,0,0,1,1,-0.03476910778466708,-0.048835799004964105,5.19984957532492,-23,-11,-33,2,-2,0,29.7,-5,1,-1
62920,38348828,-5,0,-2,-9,2,-32,7,-19,0,0,0,1,-2,-1,1297,1,-2,0,297,417,214,680,5,-2,1,-4,1,4,48,-23,1938,1,0,0,30,0,0,0,1999,763,700,612,802,1869,1558,1519,1639,1,0,0,1,1,-0.034646707448575786,-0.04883104189648453,5.199830820471187,-7,-17,-34,1,-2,0,29.7,-4,0,-1
62924,38349886,-6,1,-2,-9,2,-32,8,-16,0,0,0,1,-2,-1,1297,1,-2,0,297,417,214,680,5,-2,0,9,0,-4,48,-23,1938,1,0,0,30,0,0,0,1999,770,694,617,794,1875,1542,1511,1639,1,0,0,1,1,-0.0345179105463151,-0.04882918835420825,5.19982929196934,-7,-13,-34,1,-2,0,29.7,-4,0,0
62928,38350878,-5,-1,-1,-9,2,-32,10,-16,0,0,0,2,-2,-1,1297,1,-1,0,297,417,214,680,4,-1,1,-5,-2,7,69,-37,1959,1,0,0,30,0,0,0,1999,762,691,621,802,1875,1558,1523,1644,1,0,0,1,1,-0.034424191996085755,-0.04882370422453588,5.199811687965919,-4,-15,-33,1,-1,0,29.7,-3,0,-1
62932,38351870,-6,-3,-2,-9,2,-32,4,-16,0,0,0,2,-2,-1,1297,1,-1,0,297,417,214,681,5,1,1,9,13,-8,62,-26,1974,1,0,0,30,0,0,0,1999,772,709,601,794,1869,1546,1535,1630,1,0,0,1,1,-0.034303718381550004,-0.04877728527347034,5.199795589343343,-11,-17,-34,1,-1,0,29.7,-4,-2,-1
62936,38352862,-3,-6,-1,-9,2,-32,9,-21,0,0,0,3,-2,-1,1297,1,-1,0,297,413,214,681,3,2,0,12,0,3,78,-26,1969,1,0,0,30,0,0,0,1999,741,709,602,821,1869,1554,1511,1644,1,0,0,1,1,-0.034217281680656485,-0.048727725440455255,5.199798798261309,-3,-25,-33,1,-1,0,29.7,-2,-3,0
62940,38353852,-11,-9,-1,-9,2,-32,-8,-25,0,0,0,3,-2,-1,1296,2,-1,0,296,413,214,681,9,5,0,10,12,1,64,-20,1969,1,0,0,30,0,0,0,1999,771,767,540,790,1875,1558,1508,1639,1,0,0,1,1,-0.034022518860202314,-0.04861499591486811,5.199803049144012,-28,-32,-33,2,-1,0,29.6,-7,-6,0
62944,38354846,-8,-8,-1,-9,2,-32,-11,-24,1,0,0,3,-2,-1,1296,2,-1,0,296,413,214,681,7,4,-1,-3,-7,-1,76,-40,1933,1,0,0,30,0,0,0,1999,773,766,544,785,1869,1554,1500,1644,1,0,0,1,1,-0.03387889840235259,-0.04853136807847934,5.199823412451229,-27,-30,-33,2,-1,0,29.6,-5,-5,1
62948,38355896,-8,-9,-1,-10,2,-32,-8,-15,1,0,0,3,-2,-1,1297,2,-1,0,297,413,214,681,7,4,0,8,8,0,64,-39,1946,1,0,0,30,0,0,0,1999,785,743,569,776,1869,1571,1511,1639,1,0,0,1,1,-0.033728317277182736,-0.048432914889526106,5.199825551201027,-25,-22,-33,2,-1,0,29.7,-5,-5,0
62952,38356888,-5,-7,0,-10,2,-32,2,-9,1,0,0,1,0,-1,1297,2,-1,0,297,413,214,681,5,3,-2,11,2,-7,74,-29,1919,1,0,0,30,0,0,0,1999,774,707,610,784,1852,1567,1485,1630,1,0,0,1,1,-0.033610434851795004,-0.04836648626205826,5.199863374297455,-12,-14,-32,2,-1,0,29.7,-3,-4,2
62956,38357880,-12,-7,0,-10,2,-32,-8,-6,0,1,0,1,0,-1,1297,1,0,0,297,413,214,681,10,4,-1,22,8,6,75,-48,1944,1,0,0,30,0,0,0,1999,814,736,583,743,1840,1558,1489,1644,1,0,0,1,1,-0.033422207848414646,-0.04828210311061682,5.199882831814351,-30,-10,-32,1,0,0,29.7,-9,-4,1
62960,38358872,-11,-5,0,-10,1,-32,-9,-2,0,1,0,1,0,-1,1297,1,0,0,297,413,214,681,8,3,0,-8,0,-3,85,-42,1942,1,0,0,30,0,0,0,1999,827,726,592,731,1835,1583,1496,1657,1,0,0,1,1,-0.0332647902368695,-0.04822293383657358,5.199885754685296,-30,-5,-32,1,0,0,29.7,-7,-3,0
62964,38359864,-9,-6,0,-10,1,-32,-1,-1,-1,1,0,1,0,-1,1297,1,0,0,297,413,214,681,7,4,0,22,1,3,87,-56,1986,1,0,0,30,0,0,0,1999,811,707,610,749,1835,1592,1478,1653,1,0,0,1,1,-0.03313530356365196,-0.04814646596669396,5.199888139296025,-21,-5,-32,1,0,0,29.7,-6,-4,0
62968,38360856,-11,-5,0,-10,1,-32,0,3,-1,1,0,1,-2,-1,1297,0,0,0,297,413,214,681,8,3,0,-17,3,0,87,-56,1986,1,0,0,30,0,0,0,1999,823,698,617,738,1824,1587,1467,1653,1,0,0,1,1,-0.032988773675235054,-0.04808739953567469,5.1998899264852785,-22,0,-32,0,0,0,29.7,-8,-3,0
62972,38361972,-10,-7,0,-10,1,-32,-1,2,-1,0,0,1,-2,-1,1297,0,-1,0,297,413,214,681,8,3,0,17,-1,0,87,-32,1971,1,0,0,30,0,0,0,1999,818,707,609,743,1835,1592,1478,1657,1,0,0,1,1,-0.032805661528360286,-0.0480225806788694,5.199893991830633,-22,-4,-32,0,-1,0,29.7,-8,-4,0
62976,38362964,-6,-4,0,-11,1,-32,5,6,0,0,0,2,-2,-1,1297,1,-1,0,297,413,214,681,5,1,0,-16,-5,1,82,-73,2008,1,0,0,30,0,0,0,1999,809,675,640,752,1835,1592,1474,1644,1,0,0,1,1,-0.03272511121988031,-0.04799322502013422,5.1998926656846685,-12,3,-32,1,-1,0,29.7,-4,-2,0
62980,38363955,2,-4,-1,-11,1,-32,24,9,0,-1,0,2,-2,-1,1297,1,-1,0,297,413,214,681,0,1,0,20,-3,-2,87,-56,1988,1,0,0,30,0,0,0,1999,764,617,697,798,1824,1587,1485,1639,1,0,0,1,1,-0.03271753998799844,-0.047968900291909464,5.199893274215657,15,5,-33,1,-1,0,29.7,1,-2,0
62984,38364948,0,1,-1,-11,1,-32,25,18,0,-1,0,1,-1,-1,1297,1,-1,0,297,413,214,681,1,-2,0,-10,-5,4,99,-82,1989,1,0,0,30,0,0,0,1999,792,593,722,773,1835,1567,1463,1639,1,0,0,1,1,-0.032714333515338014,-0.04800633866272389,5.199890975026438,14,19,-33,1,-1,0,29.7,0,1,0
62988,38365940,6,1,-1,-11,1,-32,29,18,0,-1,0,1,-1,-1,1298,1,-1,0,298,413,214,681,-3,-2,0,-10,0,2,97,-59,1950,1,0,0,30,0,0,0,1999,776,576,740,792,1840,1583,1446,1639,1,0,0,1,1,-0.03276224369449581,-0.04804360582405446,5.1998905422987285,24,19,-33,1,-1,0,29.8,4,1,0
62992,38366932,6,4,-1,-10,1,-32,30,20,0,0,0,2,-2,-1,1298,1,-1,0,298,413,214,681,-4,-3,1,4,-1,1,105,-83,1954,1,0,0,30,0,0,0,1999,782,564,751,786,1824,1596,1496,1639,1,0,0,1,1,-0.03284805197379033,-0.04810396543668555,5.19987083613295,26,25,-33,1,-1,0,29.8,5,2,-1
62996,38368027,12,4,-2,-10,1,-32,33,19,0,0,0,1,-2,-1,1297,1,-1,0,297,413,218,681,-7,-4,1,-45,-8,1,103,-76,1977,1,0,0,30,0,0,0,1999,764,543,768,804,1824,1583,1508,1639,1,0,0,1,1,-0.03299182172258139,-0.048186047333631174,5.199848923247305,35,24,-34,1,-1,0,29.7,8,3,-1
63000,38369021,8,5,-2,-10,1,-32,24,18,0,-1,0,1,-2,-1,1297,1,-1,0,297,413,218,681,-5,-5,2,24,-4,-1,98,-57,1979,1,0,0,30,0,0,0,1999,789,565,742,781,1824,1542,1508,1644,1,0,0,1,1,-0.033073324158055396,-0.04827355048995577,5.199812270838909,22,23,-34,1,-1,0,29.7,6,4,-2
63004,38370013,15,5,-3,-10,1,-33,26,14,0,-1,0,1,-2,-1,1297,1,-1,0,297,413,218,681,-10,-5,2,-36,-7,1,82,-63,2018,1,0,0,30,0,0,0,1999,765,556,749,806,1824,1558,1508,1653,1,0,0,1,1,-0.033244851913406336,-0.048345888693894425,5.19977372760497,31,19,-36,1,-1,0,29.7,11,4,-2
63008,38371005,11,4,-3,-10,1,-33,19,8,0,-1,0,2,-2,-1,1297,1,-1,0,297,413,218,681,-7,-4,1,45,2,1,65,-41,1971,1,0,0,30,0,0,0,1999,774,590,715,799,1807,1567,1542,1667,1,0,0,1,1,-0.03334639938645449,-0.04838921961946487,5.199753572923854,20,12,-36,1,-1,0,29.7,8,3,-1
63012,38371995,9,5,-2,-10,1,-33,4,5,0,0,0,2,-2,-1,1298,1,-1,0,298,413,218,681,-5,-5,1,-34,-3,-2,65,-41,1971,1,0,0,30,0,0,0,1999,800,627,682,775,1824,1519,1546,1671,1,0,0,1,1,-0.03341306242693514,-0.0484495803460895,5.199732876709044,3,11,-35,1,-1,0,29.8,6,4,-1
63016,38372989,6,4,-2,-10,2,-33,-7,1,0,0,0,1,-1,-1,1298,1,-1,0,298,414,218,681,-3,-4,0,39,0,2,37,-26,1839,1,0,0,30,0,0,0,1999,820,663,647,753,1818,1535,1542,1681,1,0,0,1,1,-0.033435664800038505,-0.04847556017902351,5.1997290684486535,-11,7,-35,1,-1,0,29.8,4,3,0
63020,38373979,-2,5,-1,-10,2,-33,-26,-1,0,0,0,1,-1,-1,1297,1,-1,0,297,414,218,681,2,-4,-1,-13,-8,-3,48,-41,1867,1,0,0,30,0,0,0,1999,867,717,595,700,1818,1531,1542,1685,1,0,0,1,1,-0.03338260943744054,-0.048509770805321484,5.199742169995064,-38,6,-34,1,-1,0,29.7,-1,3,1
63024,38374991,-12,3,-1,-10,2,-33,-48,-3,0,0,0,2,-2,-1,1297,1,-1,0,297,414,218,681,9,-3,0,18,-2,1,30,-45,1832,1,0,0,30,0,0,0,1999,915,784,528,649,1824,1531,1535,1685,1,0,0,1,1,-0.033210523213024944,-0.04851372428734648,5.199736627042873,-70,2,-34,1,-1,0,29.7,-8,2,0
63028,38375983,-11,3,0,-10,2,-33,-53,-5,0,0,0,2,-2,-1,1297,1,-1,0,297,414,218,681,9,-4,-1,-2,-13,-3,47,-16,1843,1,0,0,30,0,0,0,1999,921,797,517,640,1818,1523,1535,1685,1,0,0,1,1,-0.0330166078853302,-0.048548172247544714,5.199751835689654,-74,0,-33,1,-1,0,29.7,-8,3,1
63032,38376975,-9,3,0,-10,2,-33,-32,-2,0,0,0,2,-2,0,1297,1,-1,0,297,414,218,681,7,-3,0,12,1,2,27,-14,1860,1,0,0,30,0,0,0,1999,880,748,566,681,1818,1535,1519,1681,1,0,0,1,1,-0.03285624344433621,-0.04854743177059644,5.199748674043109,-51,3,-33,1,-1,0,29.7,-6,2,0
63036,38377967,-9,5,0,-10,2,-33,-21,0,0,0,0,2,-2,0,1297,1,-1,0,297,414,218,681,7,-4,-1,13,-9,-2,27,-14,1860,1,0,0,30,0,0,0,1999,865,720,595,695,1835,1554,1508,1667,1,0,0,1,1,-0.032695308850618346,-0.04856452955527778,5.199762248319262,-40,7,-33,1,-1,0,29.7,-6,3,1
63040,38378959,-9,2,0,-10,2,-33,-13,-1,0,0,0,2,-2,-1,1297,1,-1,0,297,414,218,681,7,-3,0,-5,7,1,27,-43,1917,1,0,0,30,0,0,0,1999,845,712,603,716,1840,1542,1511,1653,1,0,0,1,1,-0.032558006081009,-0.048561414624334526,5.199756443304992,-32,3,-33,1,-1,0,29.7,-6,2,0
63044,38379951,-4,2,0,-10,2,-33,1,-5,0,0,0,2,-2,-1,1297,1,-1,0,297,414,218,681,4,-3,-1,14,0,0,33,-49,1891,1,0,0,30,0,0,0,1999,802,686,630,758,1875,1558,1500,1639,1,0,0,1,1,-0.03247763133395826,-0.048564884052020536,5.199767992759821,-13,-1,-33,1,-1,0,29.7,-3,2,1
63048,38381055,-6,-1,1,-10,2,-33,4,-10,0,0,0,3,-1,0,1297,2,-1,0,297,414,218,681,6,0,-1,6,4,-2,49,-65,1948,1,0,0,30,0,0,0,1999,783,700,617,776,1875,1546,1511,1639,1,0,0,1,1,-0.03236269713910059,-0.04852753873089864,5.199783100806098,-12,-9,-32,2,-1,0,29.7,-4,-1,1
63052,38382047,-10,0,1,-10,2,-33,-7,-12,0,0,0,3,-1,0,1297,2,-1,0,297,414,218,681,9,-1,-1,4,-3,1,49,-65,1948,1,0,0,30,0,0,0,1999,811,731,588,747,1887,1546,1489,1644,1,0,0,1,1,-0.032207924472942406,-0.04850746309568569,5.199795671195979,-27,-10,-32,2,-1,0,29.7,-7,0,1
63056,38383039,-6,-3,1,-11,2,-33,-5,-12,0,0,0,2,-2,-1,1297,2,-1,0,298,414,218,681,6,1,-1,2,1,-6,57,-58,1921,1,0,0,30,0,0,0,1999,795,725,596,763,1869,1558,1519,1639,1,0,0,1,1,-0.03210010503522363,-0.04846060142919775,5.1998106960629995,-22,-13,-32,2,-1,0,29.8,-4,-2,1
63060,38384031,-6,-2,1,-11,2,-33,3,-11,0,0,0,2,-2,-1,1298,1,-1,0,298,414,218,681,6,0,-2,-15,2,-3,51,-104,1935,1,0,0,30,0,0,0,1999,784,710,614,776,1869,1554,1489,1639,1,0,0,1,1,-0.03202954195112514,-0.048426036182915966,5.199837932961344,-14,-11,-32,1,-1,0,29.8,-5,-1,2
63064,38385025,0,-5,2,-11,2,-32,15,-12,0,0,0,2,-1,0,1298,1,-1,0,298,414,218,681,1,2,-2,19,4,0,53,-88,1879,1,0,0,30,0,0,0,1999,741,684,643,818,1875,1579,1500,1639,1,0,0,1,1,-0.03203361549354271,-0.04836083495751921,5.19986801462294,4,-15,-30,1,-1,0,29.8,0,-3,2
63068,38386015,-4,-4,2,-11,2,-32,14,-11,0,0,0,3,-2,-1,1298,1,-1,0,298,414,218,681,4,1,-2,7,9,-3,63,-108,1900,1,0,0,30,0,0,0,1999,755,689,639,802,1875,1571,1496,1644,1,0,0,1,1,-0.032002116747700385,-0.04832054545086942,5.19989650780399,-1,-13,-30,1,-1,0,29.8,-3,-2,2
63072,38387018,-5,-5,2,-11,2,-32,2,-9,0,0,0,3,-2,-1,1297,2,-1,0,298,414,218,681,5,2,-2,12,0,-3,70,-109,1906,1,0,0,30,0,0,0,1999,779,713,613,776,1875,1567,1496,1639,1,0,0,1,1,-0.03195291232468901,-0.048268207376146025,5.199926542262397,-14,-12,-30,2,-1,0,29.8,-3,-3,2
63076,38388011,-7,-5,2,-11,2,-32,-6,-7,0,0,0,1,-2,-1,1297,2,-1,0,297,414,216,681,7,2,-2,-8,5,-2,86,-111,1906,1,0,0,30,0,0,0,1999,803,726,598,750,1875,1579,1500,1644,1,0,0,1,1,-0.031871736850491876,-0.048229573401716526,5.199957438439834,-24,-10,-30,2,-1,0,29.7,-5,-3,2
63080,38389002,5,-7,2,-11,1,-32,12,-9,0,0,0,1,-2,-1,1297,1,-1,0,297,414,216,681,-2,3,-2,-22,0,0,91,-114,1945,1,0,0,30,0,0,0,1999,737,679,644,815,1875,1554,1489,1639,1,0,0,1,1,-0.031947794066017166,-0.0481763989834535,5.1999889627447615,6,-15,-30,1,-1,0,29.7,3,-4,2
63084,38389994,8,-6,2,-11,1,-32,37,-6,0,0,0,1,-2,-1,1297,1,-1,0,297,414,216,681,-5,3,-1,10,4,-1,97,-119,1935,1,0,0,30,0,0,0,1999,690,618,704,863,1875,1546,1463,1639,1,0,0,1,1,-0.03208088144851899,-0.048128088201449606,5.2000033453758085,34,-11,-30,1,-1,0,29.7,6,-4,1
63088,38390986,10,-6,2,-11,1,-32,38,-5,-1,0,0,1,0,-1,1297,1,-1,0,297,414,216,681,-6,3,-2,-34,-1,-6,112,-126,1992,1,0,0,30,0,0,0,1999,689,610,712,864,1852,1571,1496,1653,1,0,0,1,1,-0.032234507555248516,-0.048090589084873576,5.200035721450277,36,-10,-30,1,-1,0,29.7,7,-4,2
63092,38391978,8,-4,2,-11,1,-32,30,-1,-1,0,0,1,0,-1,1297,0,0,0,297,414,216,681,-5,3,-1,40,2,7,114,-127,1921,1,0,0,30,0,0,0,1999,720,620,702,833,1840,1558,1478,1667,1,0,0,1,1,-0.03237417099244667,-0.04805709380609996,5.200051000652954,26,-4,-30,0,0,0,29.7,5,-3,1
63096,38392972,8,-4,1,-10,1,-32,15,1,-1,1,0,3,-1,-1,1297,1,0,0,297,411,216,681,-5,2,-1,-28,5,-8,109,-116,1999,1,0,0,30,0,0,0,1999,751,640,682,802,1807,1558,1496,1671,1,0,0,1,1,-0.03250254687409659,-0.048033610314769964,5.200066194576094,12,-1,-31,1,0,0,29.7,6,-2,1
63100,38393962,8,-4,1,-10,1,-32,8,3,0,1,0,3,-1,-1,1297,2,0,0,297,411,216,681,-4,2,-1,27,2,4,109,-116,1999,1,0,0,30,0,0,0,1999,770,648,673,784,1818,1542,1511,1681,1,0,0,1,1,-0.032613113950042114,-0.04801030480873843,5.200081342447763,6,1,-31,2,0,0,29.7,6,-2,1
63104,38394954,5,-4,1,-10,1,-32,-4,3,0,0,0,1,-2,-1,1297,1,-1,0,297,411,216,681,-2,2,-1,-37,6,-7,107,-89,2104,1,0,0,30,0,0,0,1999,797,677,643,758,1824,1558,1489,1695,1,0,0,1,1,-0.03266373842197716,-0.047981157953295356,5.200098563106597,-9,0,-31,1,-1,0,29.7,3,-3,1
63108,38395946,6,-6,1,-10,1,-32,-3,2,0,0,0,1,-2,-1,1297,1,-1,0,297,411,216,681,-3,3,-2,15,5,0,109,-99,2148,1,0,0,30,0,0,0,1999,784,681,640,769,1807,1554,1500,1685,1,0,0,1,1,-0.0327378229614144,-0.047935250102183205,5.200132949910403,-7,-3,-31,1,-1,0,29.7,4,-4,2
63112,38396939,0,-8,1,-10,1,-32,-11,-5,-1,0,0,1,-2,-2,1297,1,-1,-1,297,411,216,681,1,4,-2,0,5,1,104,-67,2137,1,0,0,30,0,0,0,1999,796,727,597,758,1824,1558,1508,1695,1,0,0,1,1,-0.03271627350931756,-0.04786840856046468,5.200170295466939,-22,-12,-31,1,-1,-1,29.7,0,-5,1
63116,38397931,-4,-9,2,-10,1,-32,-22,-9,-1,-1,0,1,-2,-2,1298,0,-1,-1,298,411,216,681,3,5,-2,-4,5,-5,102,-66,2116,1,0,0,30,0,0,0,1999,813,767,560,743,1818,1554,1496,1685,1,0,0,1,1,-0.03265993131300746,-0.04778365255265482,5.200208111245626,-37,-18,-30,0,-1,-1,29.8,-3,-6,1
63120,38399032,-6,-8,1,-10,1,-32,-27,-7,-1,-1,0,2,-2,-1,1298,1,-1,-1,298,411,216,681,5,4,-1,24,-1,3,101,-48,2072,1,0,0,30,0,0,0,1999,835,775,551,724,1818,1567,1496,1685,1,0,0,1,1,-0.032546598422140444,-0.047709159356313466,5.200231700453822,-44,-15,-31,1,-1,-1,29.8,-4,-5,0
63124,38400026,1,-7,1,-10,1,-32,-10,-2,0,0,0,3,-2,-1,1298,1,-1,-1,298,411,216,681,0,3,-1,-6,5,-7,101,-48,2072,1,0,0,30,0,0,0,1999,799,717,609,760,1824,1571,1485,1695,1,0,0,1,1,-0.03252950520493765,-0.04765949614869198,5.200252616328387,-19,-8,-31,1,-1,-1,29.8,1,-4,0
63128,38401018,-4,-7,1,-10,0,-32,-10,-1,0,0,0,3,-2,-1,1297,2,-1,-1,298,411,216,681,5,3,-2,29,4,0,100,-28,1988,1,0,0,30,0,0,0,1999,808,723,602,747,1807,1567,1474,1695,1,0,0,1,1,-0.032410833794418635,-0.04761309729272265,5.200292551759181,-24,-8,-31,2,-1,-1,29.8,-3,-4,1
63132,38402010,-10,-8,2,-10,0,-32,-25,-1,1,0,0,3,-2,-1,1297,2,-1,0,297,411,216,681,9,4,-2,-6,8,-5,107,-28,1975,1,0,0,30,0,0,0,1999,844,765,561,707,1818,1558,1474,1685,1,0,0,1,1,-0.03222354321437886,-0.04755581816092339,5.200333643464694,-44,-9,-30,2,-1,0,29.7,-7,-5,2
63136,38403002,-16,-9,2,-11,0,-31,-38,-4,1,0,0,1,-3,-1,1297,2,-2,0,297,411,216,681,13,5,-3,27,8,-6,120,-27,1921,1,0,0,30,0,0,0,1999,871,811,517,677,1824,1583,1489,1681,1,0,0,1,1,-0.03196718027506072,-0.04749482682295375,5.200393861324125,-64,-13,-29,2,-2,0,29.7,-11,-7,3
63140,38403992,-16,-10,3,-11,0,-31,-36,-5,0,0,0,1,-3,-1,1297,1,-2,0,297,411,216,681,12,5,-3,10,2,2,114,-24,1919,1,0,0,30,0,0,0,1999,862,811,519,683,1824,1596,1485,1685,1,0,0,1,1,-0.031726496171480906,-0.047429191743717514,5.200453655070388,-63,-15,-28,1,-2,0,29.7,-11,-7,3
63144,38404986,-15,-10,3,-11,0,-31,-21,-6,0,0,0,2,-3,0,1297,1,-2,0,297,411,216,681,11,5,-3,7,5,-8,103,-22,1914,1,0,0,30,0,0,0,1999,829,787,546,714,1824,1587,1478,1681,1,0,0,1,1,-0.03150114018188839,-0.0473543717449346,5.200512841216151,-47,-16,-28,1,-2,0,29.7,-10,-7,3
63148,38405989,-12,-9,4,-11,0,-31,-9,-2,0,0,0,2,-3,0,1297,1,-2,0,297,411,216,681,9,4,-3,22,-2,4,103,-22,1914,1,0,0,30,0,0,0,1999,811,751,583,730,1807,1587,1478,1681,1,0,0,1,1,-0.03130937795860503,-0.04729636106884452,5.200571935165502,-32,-11,-27,1,-2,0,29.7,-8,-6,3
63152,38406981,-10,-8,3,-11,0,-31,3,2,0,0,0,2,-2,-1,1297,1,-2,0,297,411,216,681,8,3,-2,-12,2,-6,86,8,1970,1,0,0,30,0,0,0,1999,795,714,618,745,1818,1587,1467,1681,1,0,0,1,1,-0.031111389864737462,-0.04723963856007001,5.200613538977652,-18,-6,-28,1,-2,0,29.7,-7,-5,2
63156,38407974,-10,-6,3,-12,0,-31,5,7,0,0,0,2,-3,-1,1296,1,-2,0,296,411,216,681,8,3,-2,31,-9,-1,89,32,2034,1,0,0,30,0,0,0,1999,800,696,634,738,1824,1596,1463,1671,1,0,0,1,1,-0.030891970112878767,-0.04718296203438452,5.200657372615507,-17,1,-28,1,-2,0,29.6,-7,-5,2
63160,38408965,-7,-3,3,-12,-1,-31,10,13,0,0,0,2,-3,-1,1297,1,-2,0,296,411,216,681,6,1,-3,-33,-4,-4,89,32,2034,1,0,0,30,0,0,0,1999,803,666,665,737,1824,1592,1456,1657,1,0,0,1,1,-0.030706976707924816,-0.04716152555943604,5.20071733734123,-9,9,-28,1,-2,0,29.6,-5,-3,3
63164,38409958,-4,0,3,-12,-1,-31,18,21,0,0,0,2,-4,-1,1297,1,-2,0,297,411,216,681,4,-2,-2,24,-7,-1,80,51,2014,1,0,0,30,0,0,0,1999,804,623,710,737,1824,1600,1456,1653,1,0,0,1,1,-0.03054227808450792,-0.047184768235745515,5.200759316995612,2,20,-28,1,-2,0,29.7,-3,0,2
63168,38410949,3,2,3,-12,-1,-31,30,28,0,0,0,2,-4,-1,1297,1,-2,0,297,411,216,681,-1,-4,-2,-34,-8,3,92,53,2064,1,0,0,30,0,0,0,1999,786,571,761,756,1818,1592,1467,1653,1,0,0,1,1,-0.030461450806645928,-0.04725042220332874,5.200801306494671,21,29,-28,1,-2,0,29.7,2,2,2
63172,38412058,7,3,2,-12,-1,-31,39,27,0,-1,0,2,-4,-1,1297,1,-2,0,297,411,216,681,-3,-4,-1,15,1,-5,88,52,2054,1,0,0,30,0,0,0,1999,764,547,784,781,1824,1592,1474,1639,1,0,0,1,1,-0.030423282405482505,-0.047320788113175624,5.200827369117183,34,28,-29,1,-2,0,29.7,4,2,1
63176,38413050,12,4,2,-12,0,-31,43,24,0,-1,0,3,-4,-1,1297,2,-3,0,297,412,216,681,-7,-5,-1,-15,-3,0,114,59,2075,1,0,0,30,0,0,0,1999,741,533,796,806,1824,1579,1463,1639,1,0,0,1,1,-0.03044195675718044,-0.04742087115076067,5.200853961476868,43,27,-29,2,-3,0,29.7,9,2,1
63180,38414043,9,2,2,-11,0,-30,34,14,0,-1,0,3,-4,-1,1297,2,-3,0,297,412,216,681,-5,-4,-2,3,5,-3,95,39,2084,1,0,0,30,0,0,0,1999,739,576,753,808,1818,1587,1496,1657,1,0,0,1,1,-0.030441684878128424,-0.04748794658602239,5.200895027838297,32,15,-28,2,-3,0,29.7,7,1,2
63184,38415034,10,2,2,-11,0,-30,21,6,0,-1,0,3,-4,-1,1297,2,-3,0,297,412,216,681,-5,-4,-2,-19,-14,1,111,72,2070,1,0,0,30,0,0,0,1999,748,614,716,798,1818,1583,1519,1653,1,0,0,1,1,-0.030414150123241664,-0.04756864250603848,5.200940304623191,20,7,-28,2,-3,0,29.7,7,1,2
63188,38416027,12,4,2,-11,0,-30,19,7,0,-1,0,1,-3,-2,1297,2,-3,-1,297,412,216,681,-7,-5,-1,-16,-1,-2,109,101,2054,1,0,0,30,0,0,0,1999,753,608,721,794,1818,1571,1523,1653,1,0,0,1,1,-0.030398572013164548,-0.04766511352028831,5.200970133445704,20,10,-28,2,-3,-1,29.7,9,2,0
63192,38417020,14,6,1,-11,0,-30,21,11,0,-1,0,1,-3,-2,1297,1,-2,-1,297,412,216,681,-9,-6,-1,2,-10,-2,109,101,2054,1,0,0,30,0,0,0,1999,759,587,741,789,1807,1567,1519,1657,1,0,0,1,1,-0.030417652260942136,-0.047778713403705486,5.200999437171637,24,16,-29,1,-2,-1,29.7,10,4,0
63196,38418017,12,5,1,-11,0,-30,17,7,0,0,0,2,-2,-1,1297,1,-2,-1,297,412,216,681,-8,-5,-1,-26,-5,1,95,64,2084,1,0,0,30,0,0,0,1999,760,607,718,791,1824,1567,1500,1667,1,0,0,1,1,-0.030449945702229125,-0.0478623159056759,5.201024841143793,18,12,-29,1,-2,-1,29.7,9,3,0
63200,38419008,14,6,0,-11,0,-30,11,5,0,0,0,2,-2,-1,1296,1,-2,-1,296,412,216,681,-8,-6,0,3,-11,2,94,46,2043,1,0,0,30,0,0,0,1999,769,612,708,781,1807,1558,1511,1681,1,0,0,1,1,-0.03049822030268152,-0.04796275996642,5.201030730308467,14,11,-30,1,-2,-1,29.6,9,4,-1
63204,38420001,19,8,0,-10,0,-30,20,7,0,0,0,2,-2,-1,1296,1,-1,-1,296,412,216,681,-12,-7,0,-22,-3,-1,103,18,2045,1,0,0,30,0,0,0,1999,750,575,742,800,1807,1554,1523,1685,1,0,0,1,1,-0.030639163239856264,-0.048087893286707484,5.201034435128301,29,15,-30,1,-1,-1,29.6,13,6,-1
