"Product","Blackbox flight data recorder by Nicholas Sherlock"
2508,6477446,1,1,-1,0,0,0,4,1,1,0,0,1,1,-1,1000,0,0,-1,0,370,70,770,-1,0,0,1,2,2,71,38,2162,0,0,0,0,0,0,0,0,168,158,190,183,319,263,265,245,1,0,0,1,1,0.023574456706303898,-0.030734685650385285,6.282209109275213,6,2,-1,0,0,-1,0,1,0,-1,0,0,0,0,0,0
2512,6478453,2,1,-1,0,0,0,4,1,1,0,0,1,1,-1,1000,0,0,0,0,370,70,770,-1,0,1,1,0,2,68,47,2164,0,0,0,0,0,0,0,0,171,158,191,184,319,253,270,246,1,0,0,1,1,0.023551525547710707,-0.030736853772420362,6.282191540287865,7,2,-1,0,0,0,0,1,0,-1,0,0,0,0,0,0
2516,6479459,1,1,-1,0,0,0,3,1,1,0,0,1,1,-1,1000,0,0,0,0,370,70,770,0,0,1,1,0,0,64,59,2166,0,0,0,0,0,0,0,0,167,158,180,179,326,253,261,236,1,0,0,1,1,0.02356061781488107,-0.03073410404693353,6.282173959033885,5,2,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0
2520,6480465,0,0,-2,0,0,0,0,-1,1,0,0,1,1,-1,1000,0,0,0,0,370,70,770,0,0,1,2,1,-1,58,66,2171,0,0,0,0,0,0,0,0,162,158,159,166,314,253,268,250,1,0,0,1,1,0.023577976967728387,-0.0307239422611494,6.282156360947446,1,-1,-2,0,0,0,0,0,0,-1,0,0,0,0,0,0
2524,6481472,0,0,-2,0,0,0,-2,-2,0,0,0,1,1,-1,1000,0,0,0,0,370,70,770,1,1,1,0,0,-2,53,77,2174,0,0,0,0,0,0,0,0,171,174,158,172,324,257,276,240,1,0,0,1,1,0.023625958042475106,-0.03069015294677937,6.282138303253993,-2,-2,-2,0,0,0,0,-1,-1,-1,0,0,0,0,0,0
2528,6482478,-1,-1,-2,0,0,0,-3,-3,0,0,0,0,1,-1,1000,0,0,0,0,370,70,770,1,1,1,-2,0,-1,55,70,2171,0,0,0,0,0,0,0,0,178,186,158,176,321,248,268,249,1,0,0,1,1,0.023665427290187842,-0.03065900833414672,6.282120279871053,-4,-4,-2,0,0,0,0,-1,-1,-1,0,0,0,0,0,0
2532,6483532,-2,-1,-1,0,0,0,-4,-3,0,0,0,0,1,-1,1000,0,0,0,0,370,70,770,1,1,0,0,1,1,51,61,2167,0,0,0,0,0,0,0,0,183,194,158,178,312,253,269,246,1,0,0,1,1,0.02369543536784264,-0.030622057113311705,6.282119820021892,-6,-4,-1,0,0,0,0,-1,-1,0,0,0,0,0,0,0
2536,6484539,-1,-1,-1,0,0,0,-2,-3,0,0,0,0,1,-1,1000,0,0,0,0,370,70,770,1,1,0,-1,1,1,47,65,2158,0,0,0,0,0,0,0,0,174,187,158,179,318,248,270,247,1,0,0,1,1,0.023729598973922184,-0.030581562064979334,6.282119368406468,-3,-4,-1,0,0,0,0,-1,-1,0,0,0,0,0,0,0
2540,6485547,-1,-1,-1,0,0,0,-1,-2,0,0,0,0,1,-1,1000,0,0,0,0,370,70,770,1,1,0,-2,-1,1,52,71,2149,0,0,0,0,0,0,0,0,168,174,158,169,311,261,276,249,1,0,0,1,1,0.02377113460769785,-0.030547498001770056,6.282118899406097,-2,-3,-1,0,0,0,0,-1,-1,0,0,0,0,0,0,0
2544,6486552,0,0,-1,0,0,0,1,0,0,0,0,1,1,-1,1000,0,0,0,0,370,70,770,0,0,0,0,-1,0,59,74,2143,0,0,0,0,0,0,0,0,161,158,161,162,311,257,260,236,1,0,0,1,1,0.023798775254032647,-0.030539685475819738,6.282118840098976,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
2548,6487557,1,1,-1,0,0,0,3,2,0,0,0,1,1,-1,1000,0,0,0,0,370,70,770,0,0,0,0,-1,-2,68,70,2140,0,0,0,0,0,0,0,0,169,158,180,172,313,260,261,239,1,0,0,1,1,0.02382161291314866,-0.03054278946330654,6.282118790764557,4,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
2552,6488564,1,1,0,0,0,0,3,4,0,0,0,1,1,-1,1000,0,0,0,0,370,70,770,-1,0,0,2,-2,-1,77,58,2146,0,0,0,0,0,0,0,0,178,158,194,176,309,258,261,247,1,0,0,1,1,0.023812305313263404,-0.030556440306083087,6.282118772467154,4,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2556,6489624,1,2,0,0,0,0,4,5,0,0,0,1,1,-1,1000,0,0,0,0,370,70,770,-1,-1,0,3,1,0,81,45,2153,0,0,0,0,0,0,0,0,184,158,202,177,313,261,269,245,1,0,0,1,1,0.02378635820596572,-0.03059302755153785,6.2821192281390585,5,7,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2560,6490630,1,2,-1,0,0,0,2,4,0,0,0,1,1,-3,1000,0,0,0,0,370,70,770,0,-1,0,2,0,1,76,38,2158,0,0,0,0,0,0,0,0,185,158,194,169,303,258,272,244,1,0,0,1,1,0.02377043078128216,-0.030622417165078263,6.282119679307387,3,6,-1,0,0,0,0,0,1,0,0,0,0,0,0,0
2564,6491637,0,2,-1,0,0,0,0,3,0,0,0,1,1,-3,1000,0,0,-1,0,370,70,770,0,-1,0,3,2,2,70,32,2159,0,0,0,0,0,0,0,0,177,158,176,161,308,258,271,237,1,0,0,1,1,0.023747368042126252,-0.030644548353002836,6.2821201455828755,0,5,-1,0,0,-1,0,0,1,-1,0,0,0,0,0,0
2568,6492642,0,1,-1,0,0,0,-1,0,0,0,0,1,1,-3,1000,0,0,-1,0,370,66,770,0,0,0,-1,2,2,70,32,2159,0,0,0,0,0,0,0,0,168,158,160,161,320,257,270,247,1,0,0,1,1,0.02372437302318148,-0.030649093108893886,6.282120193757024,-1,1,-1,0,0,-1,0,0,0,-1,0,0,0,0,0,0
2572,6493650,0,0,-2,0,0,0,-2,-2,0,0,0,1,1,-3,1000,0,0,-1,0,370,66,770,1,0,0,0,1,1,61,33,2160,0,0,0,0,0,0,0,0,174,171,158,171,318,259,275,244,1,0,0,1,1,0.023720169096868197,-0.030642867421343402,6.282120239789076,-2,-2,-2,0,0,-1,0,-1,0,-1,0,0,0,0,0,0
2576,6494655,-1,-1,-2,0,0,0,-3,-4,0,0,0,1,1,-1,1000,0,0,-2,0,370,66,769,1,1,1,1,1,-1,55,39,2163,0,0,0,0,0,0,0,0,183,190,158,184,303,248,263,242,1,0,0,1,1,0.02372245333146344,-0.030612335377496788,6.282102311055156,-4,-5,-2,0,0,-2,0,-1,-1,-3,0,0,0,0,0,0
2580,6495722,-1,-2,-3,0,0,0,-3,-5,0,0,0,1,1,-1,1000,0,0,-1,0,371,66,769,1,1,1,-2,0,0,64,33,2168,0,0,0,0,0,0,0,0,184,199,158,195,311,251,273,243,1,0,0,1,1,0.02371851362035321,-0.03059136186143686,6.282083289711955,-4,-7,-3,0,0,-1,0,-1,-1,-2,0,0,0,0,0,0
2584,6496728,-1,-1,-3,0,0,0,-2,-5,0,0,0,1,1,-1,1000,0,0,-1,0,371,66,769,1,1,1,1,-1,2,68,30,2178,0,0,0,0,0,0,0,0,179,190,158,190,318,249,273,245,1,0,0,1,1,0.02370972914464001,-0.030575870896064845,6.282065367032764,-3,-6,-3,0,0,-1,0,-1,-1,-2,0,0,0,0,0,0
2588,6497739,1,-1,-2,0,0,0,1,-4,0,0,0,1,1,-1,1000,0,0,-1,0,371,66,769,0,1,0,-1,-1,0,71,31,2182,0,0,0,0,0,0,0,0,162,171,158,186,314,254,266,233,1,0,0,1,1,0.023685088757135698,-0.030563329174142978,6.282065001818409,2,-5,-2,0,0,-1,0,0,-1,-1,0,0,0,0,0,0
2592,6498741,0,0,-2,0,0,0,2,-1,0,0,0,1,1,-1,1000,0,0,-1,0,371,66,769,0,1,0,0,-1,1,76,31,2185,0,0,0,0,0,0,0,0,161,158,161,174,311,262,259,237,1,0,0,1,1,0.023660450920025177,-0.030556789756318113,6.282064640972459,2,-1,-2,0,0,-1,0,0,-1,-1,0,0,0,0,0,0
2596,6499752,1,1,-2,0,0,0,2,2,0,0,0,1,1,-1,1000,0,0,-1,0,371,66,769,0,0,0,0,-2,0,80,32,2183,0,0,0,0,0,0,0,0,175,158,179,175,317,257,269,247,1,0,0,1,1,0.02363715339389561,-0.030572503539318906,6.282064691408931,3,3,-2,0,0,-1,0,0,0,-1,0,0,0,0,0,0
2600,6500754,1,2,-1,0,0,0,3,4,0,0,0,1,1,-1,1000,0,0,-1,0,371,66,769,0,-1,0,0,-1,-1,77,41,2176,0,0,0,0,0,0,0,0,186,158,197,178,305,261,271,249,1,0,0,1,1,0.023624801172399363,-0.030602296640655096,6.282065131341852,4,6,-1,0,0,-1,0,0,1,-1,0,0,0,0,0,0
2604,6501828,1,2,-1,0,0,0,2,6,0,0,0,1,1,-1,1000,0,0,0,0,371,66,769,0,-1,0,2,2,-1,76,40,2180,0,0,0,0,0,0,0,0,192,158,198,171,316,260,263,248,1,0,0,1,1,0.023611198379093545,-0.030631928787009172,6.282065603273495,3,8,-1,0,0,0,0,0,1,0,0,0,0,0,0,0
2608,6502835,1,3,-1,0,0,0,1,6,0,0,0,1,1,-1,1000,0,0,0,0,371,66,769,0,-1,0,1,1,-1,81,30,2191,0,0,0,0,0,0,0,0,190,158,197,167,310,253,269,239,1,0,0,1,1,0.02358551811802041,-0.030665823546871574,6.2820660726856685,2,9,-1,0,0,0,0,0,1,0,0,0,0,0,0,0
2612,6503846,0,2,0,0,0,0,-1,4,0,0,0,1,1,-1,1000,0,0,0,0,371,66,769,0,-1,0,1,2,0,74,23,2199,0,0,0,0,0,0,0,0,183,159,181,158,316,259,273,242,1,0,0,1,1,0.023551441135965714,-0.0306911423471111,6.28206656094556,-1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2616,6504849,0,1,0,0,0,0,-2,1,0,0,0,1,1,-1,1000,0,0,0,0,371,66,769,1,0,0,2,1,1,72,9,2201,0,0,0,0,0,0,0,0,173,164,166,158,316,256,271,238,1,0,0,1,1,0.023518362905775924,-0.03069637573595204,6.282066667906252,-2,2,0,0,0,0,0,-1,0,0,0,0,0,0,0,0
2620,6505854,-1,0,0,0,0,0,-3,-2,0,0,0,1,1,-1,1000,0,0,0,0,371,66,769,1,1,0,0,2,1,68,2,2205,0,0,0,0,0,0,0,0,171,180,158,167,309,259,275,244,1,0,0,1,1,0.023477080109127947,-0.030679251241937905,6.282066380517325,-4,-2,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0
2624,6506861,-1,-1,0,0,0,0,-3,-5,0,0,0,1,1,-2,1000,0,0,0,0,371,66,769,1,1,0,1,2,2,66,2,2202,0,0,0,0,0,0,0,0,172,196,158,183,312,253,271,246,1,0,0,1,1,0.02343607703993358,-0.030659891060630377,6.282066093623215,-4,-6,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0
2628,6507943,0,-2,-1,0,0,0,-2,-7,0,0,0,1,1,-2,1000,0,0,-1,0,371,66,769,1,2,0,-1,1,0,61,8,2200,0,0,0,0,0,0,0,0,168,199,158,194,323,260,265,243,1,0,0,1,1,0.02340363822802924,-0.030614636618057824,6.282065320106789,-2,-9,-1,0,0,-1,0,-1,-2,-1,0,0,0,0,0,0
2632,6508945,0,-2,-1,0,0,0,0,-6,0,0,0,1,1,-2,1000,0,0,-1,0,371,66,769,1,2,1,-2,1,2,61,-9,2206,0,0,0,0,0,0,0,0,165,192,158,194,314,260,263,244,1,0,0,1,1,0.023349264414675976,-0.030572497874163322,6.282047168036933,0,-8,-1,0,0,-1,0,-1,-2,-2,0,0,0,0,0,0
2636,6509955,0,-2,-2,0,0,0,0,-4,0,0,0,1,1,-2,1000,0,0,-1,0,371,66,769,1,2,1,2,-1,2,54,-12,2219,0,0,0,0,0,0,0,0,166,182,158,189,308,255,266,237,1,0,0,1,1,0.02329135553384646,-0.030521522951203448,6.282028882805195,0,-6,-2,0,0,-1,0,-1,-2,-2,0,0,0,0,0,0
2640,6510959,1,-1,-2,0,0,0,1,-3,0,0,0,1,1,-2,1000,0,0,-1,0,371,66,769,0,1,1,0,-1,-1,51,-7,2228,0,0,0,0,0,0,0,0,162,168,158,183,311,253,265,247,1,0,0,1,1,0.02322172188387097,-0.03048453119673716,6.282011106166703,2,-4,-2,0,0,-1,0,0,-1,-2,0,0,0,0,0,0
2644,6511964,1,0,-3,0,0,0,2,2,0,0,0,1,1,-2,1000,0,0,-1,0,371,66,769,0,0,1,0,-4,-1,53,-6,2243,0,0,0,0,0,0,0,0,177,158,175,178,318,259,264,247,1,0,0,1,1,0.02315311253976709,-0.03046693256606801,6.281993717953138,3,2,-3,0,0,-1,0,0,0,-2,0,0,0,0,0,0
2648,6512970,1,2,-3,0,0,0,2,5,0,0,0,1,1,-2,1000,0,0,-1,0,371,66,769,0,-1,0,2,-1,-1,48,3,2247,0,0,0,0,0,0,0,0,193,158,194,180,311,255,275,249,1,0,0,1,1,0.023095722406043486,-0.030460498928464308,6.281994255315141,3,7,-3,0,0,-1,0,0,1,-1,0,0,0,0,0,0
2652,6514022,1,3,-2,0,0,0,2,6,0,0,0,1,1,-2,1000,0,0,-1,0,371,66,769,0,-1,0,-1,-4,-2,39,22,2231,0,0,0,0,0,0,0,0,202,158,204,179,308,261,270,248,1,0,0,1,1,0.023061191737435784,-0.030444940730999886,6.281994758301682,3,9,-2,0,0,-1,0,0,1,-1,0,0,0,0,0,0
2656,6515026,0,3,-2,0,0,0,0,7,0,0,0,1,1,-2,1000,0,0,-1,0,371,66,769,0,-2,-1,1,3,-1,32,46,2215,0,0,0,0,0,0,0,0,204,158,196,166,312,265,271,252,1,0,0,1,1,0.02305580199928187,-0.03043806479176028,6.282013108120651,0,10,-2,0,0,-1,0,0,2,0,0,0,0,0,0,0
2660,6516033,1,3,-1,0,0,0,0,6,0,0,0,1,1,-2,1000,0,0,-1,0,370,66,769,0,-1,-1,-1,3,0,27,69,2200,0,0,0,0,0,0,0,0,196,158,194,168,309,260,271,243,1,0,0,1,1,0.023077674755233417,-0.03040850313808199,6.282031047488191,1,9,-1,0,0,-1,0,0,1,0,0,0,0,0,0,0
2664,6517039,1,2,-1,0,0,0,0,3,0,0,0,1,1,-2,1000,0,0,-1,0,370,66,769,0,-1,-1,-2,2,-1,30,87,2177,0,0,0,0,0,0,0,0,183,158,182,167,319,263,276,250,1,0,0,1,1,0.023121085676559266,-0.03038333877741377,6.282048922723249,1,5,-1,0,0,-1,0,0,1,0,0,0,0,0,0,0
2668,6518047,1,1,-1,0,0,0,0,0,0,0,0,1,1,-2,1000,0,0,-1,0,370,66,769,0,0,-1,-1,3,2,36,90,2163,0,0,0,0,0,0,0,0,166,158,164,164,314,258,274,250,1,0,0,1,1,0.023168210919743304,-0.03034824488877976,6.282066419063815,1,1,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0
2672,6519051,0,0,-1,0,0,0,0,-4,0,0,0,-2,1,-4,1000,0,0,-1,0,370,66,769,0,1,0,1,2,1,37,87,2158,0,0,0,0,0,0,0,0,163,174,158,178,312,254,262,248,1,0,0,1,1,0.023211273879615024,-0.03029754292095477,6.28206591976931,0,-4,-1,0,0,-1,0,0,-1,-1,0,0,0,0,0,0
2676,6520057,-1,-1,-1,0,0,0,-1,-6,0,0,0,-2,1,-4,1000,0,0,-2,0,370,66,769,1,1,0,4,1,2,35,88,2153,0,0,0,0,0,0,0,0,172,191,158,189,318,246,268,248,1,0,0,1,1,0.023273004612876343,-0.03024481136503414,6.282065415468479,-2,-7,-1,0,0,-2,0,-1,-1,-2,0,0,0,0,0,0
2680,6521107,-1,-2,-2,0,0,0,-1,-6,0,0,0,-2,1,-4,1000,-1,0,-2,0,370,66,769,0,2,1,1,0,1,33,91,2158,0,0,0,0,0,0,0,0,176,196,158,196,309,257,263,248,1,0,0,1,1,0.023319815451999227,-0.030171124822366627,6.282046127813043,-2,-8,-2,-1,0,-2,0,-1,-2,-3,0,0,0,0,0,0
2684,6522118,-3,-2,-3,0,0,0,-1,-6,-1,0,0,-2,1,-4,1000,-1,0,-2,0,370,66,769,1,2,1,2,1,1,28,78,2166,0,0,0,0,0,0,0,0,187,203,158,199,313,261,271,236,1,0,0,1,1,0.02336877680836455,-0.030092925358979256,6.282027584408955,-5,-8,-3,-1,0,-2,0,-2,-2,-3,0,0,0,0,0,0
2688,6523122,-3,-1,-4,0,0,0,-2,-4,-1,0,0,-1,1,-2,1000,-1,0,-2,0,370,66,769,1,1,1,1,-2,1,23,94,2149,0,0,0,0,0,0,0,0,194,197,158,192,323,255,269,251,1,0,0,1,1,0.02343651221491015,-0.030027455856047394,6.2820095335101,-6,-5,-4,-1,0,-2,0,-2,-1,-3,0,0,0,0,0,0
2692,6524126,-4,-1,-4,0,0,0,-3,-2,-1,0,0,-1,1,-2,1000,-1,0,-2,0,370,66,769,2,1,1,1,4,-1,27,116,2140,0,0,0,0,0,0,0,0,205,200,158,187,317,260,265,250,1,0,0,1,1,0.023547271066899623,-0.029967120653440343,6.281991421157622,-8,-3,-4,-1,0,-2,0,-3,-1,-3,0,0,0,0,0,0
2696,6525132,-4,0,-4,0,0,0,-3,1,-1,0,0,-1,1,-2,1000,-1,0,-2,0,370,66,769,1,0,1,0,0,-1,38,127,2141,0,0,0,0,0,0,0,0,202,181,158,171,308,262,268,251,1,0,0,1,1,0.023652976090501203,-0.029937139866011243,6.281973656223301,-8,1,-4,-1,0,-2,0,-2,0,-3,0,0,0,0,0,0
2700,6526142,-3,1,-3,0,0,0,-2,3,-1,0,0,-1,1,-2,1000,-1,0,-2,0,370,66,769,1,0,0,-3,-2,-2,45,140,2135,0,0,0,0,0,0,0,0,195,166,158,159,317,258,267,251,1,0,0,1,1,0.02377415424147153,-0.029915140383958858,6.281973417583981,-6,4,-3,-1,0,-2,0,-2,0,-2,0,0,0,0,0,0
2704,6527188,-2,1,-3,0,0,0,0,4,-1,0,0,0,1,-1,1000,-1,0,-1,0,370,66,769,1,0,0,-4,-5,-2,60,131,2133,0,0,0,0,0,0,0,0,190,158,167,158,326,256,260,253,1,0,0,1,1,0.023885221002606438,-0.02991062836464369,6.281973203111983,-3,5,-3,-1,0,-1,0,-2,0,-1,0,0,0,0,0,0
2708,6528195,-2,2,-2,0,0,0,1,4,-1,0,0,0,1,-1,1000,0,0,-1,0,370,66,769,1,-1,-1,0,-2,-1,77,119,2143,0,0,0,0,0,0,0,0,189,158,176,160,320,260,266,243,1,0,0,1,1,0.023981651332199722,-0.029942538056509004,6.281991021336692,-2,6,-2,0,0,-1,0,-1,1,0,0,0,0,0,0,0
2712,6529201,0,2,-1,0,0,0,2,4,0,0,0,0,1,-1,1000,0,0,-1,0,370,66,769,0,-1,-1,-1,2,1,89,93,2150,0,0,0,0,0,0,0,0,183,158,186,169,318,259,255,246,1,0,0,1,1,0.024030029227112906,-0.029987965992464814,6.282008893334468,2,6,-1,0,0,-1,0,0,1,0,0,0,0,0,0,0
2716,6530207,1,2,0,0,0,0,4,3,0,0,0,0,1,-1,1000,0,0,-1,0,370,66,768,-1,-1,-1,-2,1,2,89,93,2150,0,0,0,0,0,0,0,0,175,158,193,178,329,261,263,253,1,0,0,1,1,0.024060734169864206,-0.030033257238240227,6.282026766989751,5,5,0,0,0,-1,0,1,1,0,0,0,0,0,0,0
2720,6531214,2,1,0,0,0,0,5,1,0,0,0,0,1,-1,1000,0,0,-1,0,370,66,768,-1,0,-1,-2,4,2,95,68,2151,0,0,0,0,0,0,0,0,168,158,196,186,317,267,263,253,1,0,0,1,1,0.02406244581719885,-0.030067801678787264,6.282044301589439,7,2,0,0,0,-1,0,1,0,0,0,0,0,0,0,0
2724,6532220,2,0,0,0,0,0,5,-1,0,0,0,0,1,-1,1000,0,0,-1,0,370,66,768,-1,0,0,2,0,2,99,47,2154,0,0,0,0,0,0,0,0,158,160,186,189,318,257,267,251,1,0,0,1,1,0.024039355580053115,-0.030107171624029715,6.282044312646794,7,-1,0,0,0,-1,0,1,0,-1,0,0,0,0,0,0
2728,6533278,1,0,-1,0,0,0,3,-2,0,0,0,0,1,-1,1000,0,0,0,0,370,66,768,-1,1,1,5,0,1,103,35,2156,0,0,0,0,0,0,0,0,158,165,174,185,325,264,263,250,1,0,0,1,1,0.02400098743975248,-0.030132981248756994,6.282025442736859,4,-2,-1,0,0,0,0,1,-1,-1,0,0,0,0,0,0
2732,6534286,1,0,-1,0,0,0,1,-3,0,0,0,0,1,-1,1000,0,0,0,0,370,66,768,0,1,1,5,0,0,102,33,2156,0,0,0,0,0,0,0,0,158,166,161,177,314,260,272,253,1,0,0,1,1,0.023978876384176707,-0.030158392247542673,6.2820074724173764,2,-3,-1,0,0,0,0,0,-1,-1,0,0,0,0,0,0
2736,6535291,0,-1,-2,0,0,0,-2,-3,0,0,0,1,1,-1,1000,0,0,0,0,370,66,768,0,1,1,2,-1,-2,103,41,2158,0,0,0,0,0,0,0,0,170,179,158,179,318,253,273,242,1,0,0,1,1,0.023965976467395577,-0.030184828391640793,6.281989535082812,-2,-4,-2,0,0,0,0,0,-1,-1,0,0,0,0,0,0
2740,6536297,-1,-1,-2,0,0,0,-4,-2,0,0,0,1,1,-1,1000,0,0,0,0,370,66,768,1,1,1,1,0,0,101,43,2159,0,0,0,0,0,0,0,0,186,191,158,177,327,263,274,244,1,0,0,1,1,0.023972900848149657,-0.030208815291318157,6.281971574774514,-5,-3,-2,0,0,0,0,-1,-1,-1,0,0,0,0,0,0
2744,6537303,-3,0,-2,0,0,0,-7,-2,0,0,0,1,1,-1,1000,0,0,0,0,370,66,768,2,1,1,3,0,1,91,47,2151,0,0,0,0,0,0,0,0,198,199,158,172,316,257,271,253,1,0,0,1,1,0.02400213949513398,-0.03022151861501148,6.28195360346391,-10,-2,-2,0,0,0,0,-2,-1,-1,0,0,0,0,0,0
2748,6538309,-3,0,-2,0,0,0,-7,0,0,0,0,1,1,-1,1000,0,0,0,0,370,66,768,2,0,0,0,0,0,81,57,2141,0,0,0,0,0,0,0,0,200,193,158,162,323,253,270,251,1,0,0,1,1,0.024043590346902986,-0.030240138146874564,6.281953587841257,-10,0,-2,0,0,0,0,-2,0,0,0,0,0,0,0,0
2752,6539373,-2,0,-1,0,0,0,-5,1,0,0,0,1,1,-1,1000,0,0,0,0,370,66,768,2,0,0,-5,-1,0,80,62,2136,0,0,0,0,0,0,0,0,192,183,160,158,321,259,257,251,1,0,0,1,1,0.024092819051901002,-0.030257721556986576,6.281953558750249,-7,1,-1,0,0,0,0,-2,0,0,0,0,0,0,0,0
2756,6540379,-2,1,-1,0,0,0,-2,2,0,0,0,1,1,-1,1000,0,0,0,0,370,66,768,2,0,-1,-4,0,-1,78,69,2131,0,0,0,0,0,0,0,0,183,170,167,158,331,265,263,248,1,0,0,1,1,0.024148577903928665,-0.030272705276592482,6.2819710718463035,-4,3,-1,0,0,0,0,-2,0,1,0,0,0,0,0,0
2760,6541385,1,2,0,0,0,0,2,3,0,0,0,1,1,-1,1000,0,0,0,0,370,66,768,0,-1,-1,-4,-2,-1,79,61,2128,0,0,0,0,0,0,0,0,177,158,186,168,323,261,257,244,1,0,0,1,1,0.02416010212862345,-0.030306403687351633,6.2819890307041355,3,5,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2764,6542392,2,2,0,0,0,0,5,3,0,0,0,1,1,-1,1000,0,0,0,0,370,66,768,-1,-1,-1,-1,0,1,78,52,2130,0,0,0,0,0,0,0,0,176,158,205,186,318,268,263,250,1,0,0,1,1,0.024143718437659622,-0.030338820607106395,6.282007031516736,7,5,0,0,0,0,0,1,1,1,0,0,0,0,0,0
2768,6543399,3,2,0,0,0,0,8,2,0,0,0,1,1,-1,1000,0,0,0,0,370,66,768,-2,-1,0,0,0,2,76,46,2133,0,0,0,0,0,0,0,0,173,158,218,202,320,264,266,248,1,0,0,1,1,0.024102376019147907,-0.030369188873322798,6.282007469147191,11,4,0,0,0,0,0,2,1,0,0,0,0,0,0,0
2772,6544409,4,2,0,0,0,0,9,2,0,0,0,1,1,-1,1000,0,0,0,0,370,66,768,-2,-1,0,1,-1,1,72,43,2136,0,0,0,0,0,0,0,0,173,158,222,208,319,258,276,252,1,0,0,1,1,0.024057529330689515,-0.030394863039661067,6.282007915131226,13,4,0,0,0,0,0,2,1,0,0,0,0,0,0,0
2776,6545477,3,1,-1,0,0,0,7,0,0,0,0,1,1,-1,1000,0,0,0,0,370,66,768,-2,0,1,6,2,1,77,42,2132,0,0,0,0,0,0,0,0,165,158,201,198,318,260,270,253,1,0,0,1,1,0.024009171052759678,-0.03040917147028449,6.2819892951902405,10,1,-1,0,0,0,0,2,0,-1,0,0,0,0,0,0
2780,6546483,3,0,-1,0,0,0,4,-2,0,0,0,0,1,-2,1000,0,0,0,0,370,66,768,-2,0,1,3,1,0,75,43,2133,0,0,0,0,0,0,0,0,158,160,184,193,321,260,275,255,1,0,0,1,1,0.023964241775407232,-0.030421095279637995,6.281971754788066,7,-2,-1,0,0,0,0,2,0,-1,0,0,0,0,0,0
2784,6547490,1,0,-2,0,0,0,0,-3,0,0,0,0,1,-2,1000,0,0,-1,0,370,66,768,0,1,1,4,2,0,75,48,2129,0,0,0,0,0,0,0,0,160,168,158,177,323,263,279,243,1,0,0,1,1,0.023960247124034818,-0.030415588071471586,6.281953762351787,1,-3,-2,0,0,-1,0,0,-1,-2,0,0,0,0,0,0
2788,6548502,-1,-2,-2,0,0,0,-5,-5,0,0,0,0,1,-2,1000,0,0,-1,0,370,66,768,1,2,1,3,2,-1,73,55,2128,0,0,0,0,0,0,0,0,187,207,158,192,317,260,285,245,1,0,0,1,1,0.02398185923979244,-0.030390141018063973,6.281935238304304,-6,-7,-2,0,0,-1,0,-1,-2,-2,0,0,0,0,0,0
2792,6549502,-3,-2,-2,0,0,0,-9,-6,0,0,0,0,1,-2,1000,0,0,-1,0,370,66,768,2,2,1,-1,2,0,60,61,2126,0,0,0,0,0,0,0,0,212,233,158,195,316,262,278,257,1,0,0,1,1,0.02402749917255152,-0.030350459096690034,6.281916916875021,-12,-8,-2,0,0,-1,0,-2,-2,-2,0,0,0,0,0,0
2796,6550508,-4,-2,-2,0,0,0,-11,-4,0,0,0,1,1,-3,1000,0,0,-1,0,370,66,768,3,2,0,3,1,2,48,78,2102,0,0,0,0,0,0,0,0,223,240,158,190,321,256,269,256,1,0,0,1,1,0.02411123851132828,-0.03029744066920202,6.281915997097795,-15,-6,-2,0,0,-1,0,-3,-2,-1,0,0,0,0,0,0
2800,6551589,-3,-2,-2,0,0,0,-8,-4,0,0,0,1,1,-3,1000,0,0,-1,0,370,66,768,3,2,0,-3,0,0,40,95,2089,0,0,0,0,0,0,0,0,209,225,158,188,326,265,274,257,1,0,0,1,1,0.024218322792133457,-0.030233308404406054,6.281914962792937,-11,-6,-2,0,0,-1,0,-3,-2,-1,0,0,0,0,0,0
2804,6552598,-4,-1,-2,0,0,0,-6,-1,0,0,0,1,1,-3,1000,0,0,-2,0,370,66,768,3,1,0,-5,-2,1,46,107,2081,0,0,0,0,0,0,0,0,204,205,158,175,317,271,266,255,1,0,0,1,1,0.02433520185221179,-0.030196481545241734,6.28191437873817,-10,-2,-2,0,0,-2,0,-3,-1,-2,0,0,0,0,0,0
2808,6553602,-1,0,-2,0,0,0,-2,1,0,0,0,1,1,-3,1000,0,0,-2,0,370,69,768,1,1,0,-7,0,0,50,128,2067,0,0,0,0,0,0,0,0,179,167,158,163,318,269,274,260,1,0,0,1,1,0.024440724528724617,-0.030164833562646542,6.281913734824209,-3,1,-2,0,0,-2,0,-1,-1,-2,0,0,0,0,0,0
