"Product","Blackbox flight data recorder by Nicholas Sherlock"
46184,17801429,-4,0,1,-1,9,-34,-1,-3,0,0,0,1,-2,-1,1262,0,-1,0,263,366,177,720,3,-1,-1,-3,-7,-5,7,-171,1388,2,13,37,150,0,500,203,9100,740,594,596,693,1489,1158,1288,1336,1,0,0,1,1,-0.06767521488049963,-0.04890851234981357,0.04310859312458426,-6,6,-33,0,-1,0,26.3,-3,0,1
46188,17802417,-4,1,1,-1,9,-33,-1,0,0,0,0,2,-1,-1,1262,1,-1,0,264,366,177,720,4,-2,-2,-8,12,0,7,-125,1402,2,13,37,150,0,500,203,2001,749,591,601,685,1519,1163,1263,1348,1,0,0,1,1,-0.0676046680877858,-0.04894525105421929,0.043140710700765084,-6,10,-32,1,-1,0,26.4,-3,1,2
46192,17803409,-1,0,1,-1,9,-33,4,-1,0,0,0,2,-1,-1,1263,1,-1,0,265,366,177,720,2,-1,-2,17,-3,-2,41,-160,1381,2,13,37,150,0,500,203,2001,732,578,619,706,1500,1167,1288,1357,1,0,0,1,1,-0.06756840506178276,-0.04896486317375583,0.043174130073340145,2,8,-32,1,-1,0,26.5,-1,0,2
46196,17804400,-3,0,1,-1,9,-33,3,-3,0,0,0,1,-1,-1,1264,1,-1,0,266,366,177,721,3,-1,-1,9,-11,1,20,-184,1394,2,13,37,150,0,500,203,2001,734,590,609,706,1511,1167,1263,1348,1,0,0,1,1,-0.06751572765400655,-0.04898328686607708,0.04319023930803567,-1,6,-32,1,-1,0,26.6,-2,0,1
46200,17805392,-3,0,2,-1,9,-33,0,-4,0,0,0,1,-1,-1,1264,1,-1,0,266,366,177,721,3,0,-2,-21,9,-1,40,-117,1404,2,13,37,150,0,500,203,2001,740,599,601,701,1523,1167,1271,1354,1,0,0,1,1,-0.06746209295807039,-0.04898562115611975,0.04322482936220151,-4,5,-31,1,-1,0,26.6,-2,-1,2
46204,17806384,-1,1,1,-1,9,-33,4,-1,0,0,0,2,0,-1,1264,1,-1,0,266,366,177,721,2,-1,-1,15,3,0,69,-167,1372,2,13,37,150,0,500,203,2001,735,581,619,706,1519,1158,1255,1354,1,0,0,1,1,-0.06742667564471341,-0.049004062005103516,0.043240956513068696,2,9,-32,1,-1,0,26.6,-1,0,1
46208,17807377,0,2,1,-1,9,-33,6,3,0,0,0,2,0,-1,1265,1,0,0,266,366,177,721,1,-2,-1,-13,-8,2,69,-167,1372,2,13,37,150,0,500,203,2001,742,566,635,702,1519,1163,1285,1339,1,0,0,1,1,-0.0674086104167563,-0.04903981291024944,0.043255931484398324,5,14,-32,1,0,0,26.6,0,2,1
46212,17808367,2,2,1,-1,9,-33,12,1,0,0,0,1,0,-1,1265,1,0,0,267,366,177,721,-1,-1,-1,-28,6,-10,90,-115,1335,2,13,37,150,0,500,203,2001,722,553,649,723,1508,1167,1277,1354,1,0,0,1,1,-0.06742509991398794,-0.04905821655476602,0.04327202619266579,13,12,-32,1,0,0,26.7,2,1,1
46216,17809359,4,2,1,-1,9,-33,16,0,0,1,0,1,0,-1,1265,1,0,0,267,366,177,721,-2,-1,-1,16,2,2,130,-183,1286,2,13,37,150,0,500,203,2001,709,542,660,736,1531,1158,1288,1345,1,0,0,1,1,-0.06745893612239329,-0.049076657923394655,0.04328815280533682,19,12,-32,1,0,0,26.7,3,1,1
46220,17810351,4,2,1,-1,9,-33,15,0,0,1,0,2,0,-1,1265,1,0,0,267,366,177,721,-2,-1,-1,2,-6,8,119,-180,1289,2,13,37,150,0,500,203,2001,712,543,658,734,1519,1163,1279,1364,1,0,0,1,1,-0.06749277206369267,-0.04909509983701728,0.043304278807869245,18,12,-32,1,0,0,26.7,3,1,1
46224,17811347,5,2,1,-1,9,-33,11,-1,0,0,0,2,0,-1,1266,1,0,0,267,366,177,721,-3,-1,0,-8,-1,-12,118,-115,1281,2,13,37,150,0,500,203,2001,717,553,650,732,1511,1172,1279,1364,1,0,0,1,1,-0.06754498016025291,-0.049112443676939566,0.0433031041183094,15,10,-32,1,0,0,26.7,4,1,0
46228,17812334,6,2,0,-1,9,-33,12,0,0,0,0,1,1,-1,1266,1,0,0,268,366,177,721,-3,-1,0,13,2,1,128,-173,1280,2,13,37,150,0,500,203,2001,713,547,655,738,1508,1167,1277,1357,1,0,0,1,1,-0.0675967165607407,-0.04912963073524104,0.04330193915215119,17,11,-33,1,0,0,26.8,4,1,0
46232,17813330,2,2,0,-1,9,-33,1,-2,0,0,0,1,1,-1,1266,1,0,0,268,364,177,721,-1,-1,-1,-7,-8,6,128,-173,1280,2,13,37,150,0,500,203,2001,740,579,623,711,1511,1149,1271,1354,1,0,0,1,1,-0.06761330470775619,-0.04914814896051262,0.04331812798640744,2,9,-33,1,0,0,26.8,2,1,1
46236,17814317,3,2,1,-1,9,-33,-3,0,0,0,0,1,0,-1,1266,1,0,0,267,364,177,721,-2,-1,-1,-9,-2,-17,146,-109,1279,2,13,37,150,0,500,203,2001,747,580,623,702,1500,1172,1296,1354,1,0,0,1,1,-0.06764696909723757,-0.04916650039176821,0.04333416993210015,-1,11,-32,1,0,0,26.7,3,1,1
46240,17815313,0,2,1,-1,9,-33,-8,1,0,0,0,1,0,-1,1266,0,0,0,267,364,186,721,1,-1,-1,7,4,6,187,-185,1294,2,13,37,150,0,500,203,2001,763,596,609,684,1508,1167,1296,1364,1,0,0,1,1,-0.06762878970206522,-0.049185018867423706,0.04335035850861235,-9,12,-32,0,0,0,26.7,-1,1,1
46244,17816301,-2,1,1,-1,9,-33,-14,-2,0,0,0,1,0,0,1266,0,0,0,267,364,186,721,2,-1,-1,6,-5,8,166,-148,1312,2,13,37,150,0,500,203,2001,774,618,587,674,1508,1167,1304,1354,1,0,0,1,1,-0.06759351214587785,-0.04920338803442129,0.04336641771984695,-17,8,-32,0,0,0,26.7,-2,1,1
46248,17817297,-3,0,1,-1,9,-33,-15,-5,0,0,0,1,0,0,1267,0,0,0,268,364,186,721,3,0,-1,-1,-1,-18,178,-123,1325,2,13,37,150,0,500,203,2001,769,631,576,680,1496,1154,1296,1348,1,0,0,1,1,-0.06754050763237772,-0.04920456123840683,0.04338378258067532,-19,4,-32,0,0,0,26.8,-3,0,1
46252,17818284,-5,0,1,-1,9,-33,-15,-4,0,0,0,1,1,-1,1267,0,0,0,268,364,186,721,4,0,0,17,9,9,165,-207,1317,2,13,37,150,0,500,203,2001,776,631,577,676,1500,1167,1296,1364,1,0,0,1,1,-0.06747160203350897,-0.04920456123840683,0.04338378258067532,-21,5,-32,0,0,0,26.8,-4,0,0
46256,17819280,-4,0,1,-1,9,-33,-11,-4,0,0,0,1,1,-1,1268,0,0,0,269,364,186,721,3,0,-1,-5,-6,5,165,-207,1317,2,13,37,150,0,500,203,2001,767,624,587,687,1511,1172,1285,1348,1,0,0,1,1,-0.06741859749259309,-0.049205732327993364,0.043401147585576005,-16,5,-32,0,0,0,26.9,-3,0,1
46260,17820268,-1,1,1,-1,9,-33,-1,-3,0,0,0,1,0,-1,1268,0,0,0,269,364,186,721,1,0,-1,-4,-4,-19,161,-268,1309,2,13,37,150,0,500,203,2001,747,599,615,708,1511,1186,1288,1339,1,0,0,1,1,-0.06740050637583277,-0.04920689369992696,0.043418373134557875,-3,7,-32,0,0,0,26.9,-1,0,1
46264,17821262,-4,-1,1,-1,9,-33,-2,-3,0,0,0,1,0,-1,1268,0,0,0,269,364,186,721,3,1,-2,7,8,10,145,-378,1305,2,13,37,150,0,500,203,2001,749,610,604,704,1519,1174,1296,1345,1,0,0,1,1,-0.06734669888712513,-0.049191919458921846,0.04345420247849052,-7,5,-32,0,0,0,26.9,-3,-1,2
46268,17822251,-3,-1,1,-1,9,-33,-3,-3,0,0,0,1,1,-2,1268,0,0,-1,269,364,186,721,3,1,-2,-11,-1,3,149,-357,1318,2,13,37,150,0,500,203,2001,750,610,605,702,1519,1188,1296,1354,1,0,0,1,1,-0.06729316263074651,-0.04917701863470324,0.04348985076939993,-7,5,-32,0,0,-1,26.9,-3,-1,1
46272,17823247,-4,-1,1,-1,9,-33,-3,-3,0,0,0,1,1,-2,1268,0,0,-1,269,364,186,721,3,1,-2,18,-2,-12,132,-417,1322,2,13,37,150,0,500,203,2001,754,613,601,698,1519,1174,1293,1348,1,0,0,1,1,-0.0672392480318931,-0.04916201041159806,0.043525750537369845,-8,5,-32,0,0,-1,26.9,-3,-1,1
46276,17824235,-5,0,1,-1,9,-33,-5,-2,0,0,0,1,0,-1,1268,0,0,-1,269,364,186,721,4,1,-2,2,9,9,136,-401,1340,2,13,37,150,0,500,203,2001,759,613,599,693,1511,1188,1288,1348,1,0,0,1,1,-0.067168523211423,-0.049147120220677416,0.04356136087319662,-11,7,-32,0,0,-1,26.9,-4,-1,1
46280,17825231,-3,-2,1,-1,9,-33,-1,-3,0,0,0,1,0,-1,1267,0,0,-1,268,364,186,721,3,1,-1,2,-4,-15,136,-401,1340,2,13,37,150,0,500,203,2001,744,605,604,705,1511,1174,1310,1354,1,0,0,1,1,-0.0671154626196398,-0.04913094171142888,0.04357989341759705,-5,4,-32,0,0,-1,26.8,-3,-1,0
46284,17826218,-3,0,1,-1,9,-33,2,0,0,0,0,1,0,-1,1268,0,0,-1,269,364,186,721,2,0,-1,10,-4,-13,112,-451,1367,2,13,37,150,0,500,203,2001,745,593,618,706,1523,1179,1285,1348,1,0,0,1,1,-0.06708016468439558,-0.049132096402002896,0.04359710183970478,-2,9,-32,0,0,-1,26.9,-2,0,0
46288,17827214,-1,0,1,-1,9,-33,6,2,0,0,0,1,0,-1,1269,0,0,0,271,364,186,721,1,0,-1,-18,9,6,121,-410,1394,2,13,37,150,0,500,203,2001,745,584,636,714,1519,1188,1285,1345,1,0,0,1,1,-0.06706192834162118,-0.049133261305439026,0.04361446719977291,4,11,-32,0,0,0,27.1,-1,0,1
46292,17828201,0,-1,1,-1,9,-33,9,0,0,0,0,1,0,-1,1271,0,0,0,272,364,186,721,0,1,-1,8,-6,1,120,-398,1376,2,13,37,150,0,500,203,2001,733,581,645,731,1519,1186,1304,1367,1,0,0,1,1,-0.06706102670722051,-0.0491172279889715,0.04363283139509022,8,8,-32,0,0,0,27.2,0,-1,1
46296,17829193,-2,0,1,-1,9,-33,5,1,0,0,0,1,0,-1,1271,0,0,0,273,364,186,721,2,0,-2,14,-5,-7,99,-410,1400,2,13,37,150,0,500,203,2001,747,592,637,717,1535,1200,1313,1357,1,0,0,1,1,-0.06702470098907314,-0.049119547167608156,0.04366742269560131,2,10,-32,0,0,0,27.3,-2,0,2
46300,17830185,-5,-1,1,-1,9,-32,-6,-1,0,0,0,1,0,-1,1271,0,0,0,273,364,186,722,4,1,-1,-11,8,4,99,-410,1400,2,13,37,150,0,500,203,2001,767,625,604,697,1523,1188,1285,1357,1,0,0,1,1,-0.06695454046170321,-0.04910343066572692,0.04368587819068992,-12,7,-31,0,0,0,27.3,-4,-1,1
46304,17831176,-4,-1,1,-1,9,-32,-8,-2,0,0,0,1,0,-1,1271,0,0,0,273,364,186,722,3,1,-1,18,-9,-1,104,-354,1377,2,13,37,150,0,500,203,2001,770,629,599,694,1519,1195,1277,1345,1,0,0,1,1,-0.06690174721252899,-0.049087329438160465,0.043704314215808004,-13,6,-31,0,0,0,27.3,-3,-1,1
46308,17832168,-2,1,1,-2,9,-32,-2,3,0,0,0,1,1,-1,1271,0,0,0,273,364,186,722,2,0,-1,-4,-8,-5,79,-369,1390,2,13,37,150,0,500,203,2001,768,602,627,696,1523,1193,1313,1357,1,0,0,1,1,-0.06686627120603904,-0.04908848628328346,0.043721610024367585,-6,13,-31,0,0,0,27.3,-2,0,1
46312,17833162,0,1,1,-2,9,-32,7,5,0,0,0,1,1,-1,1272,0,0,0,273,365,186,722,0,0,-1,-14,13,0,96,-286,1391,2,13,37,150,0,500,203,2001,752,574,656,714,1519,1200,1302,1364,1,0,0,1,1,-0.06686542080073053,-0.04908964544605014,0.0437389407054809,5,15,-31,0,0,0,27.3,0,0,1
46316,17834152,0,2,1,-2,9,-32,10,6,0,0,0,1,1,-1,1272,0,0,0,274,365,186,722,0,-1,-1,17,-2,1,96,-286,1391,2,13,37,150,0,500,203,2001,753,566,665,717,1523,1195,1293,1364,1,0,0,1,1,-0.06686463022871046,-0.04910804007793984,0.04375504577772471,8,17,-31,0,0,0,27.4,0,1,1
46320,17835148,-3,2,0,-2,9,-32,0,4,0,0,0,1,1,-1,1273,0,0,0,274,365,186,722,3,-1,0,-3,-4,-2,62,-294,1418,2,13,37,150,0,500,203,2001,776,597,634,698,1511,1195,1304,1367,1,0,0,1,1,-0.06681253683992551,-0.04912538477256589,0.043753883806445515,-5,15,-32,0,0,0,27.4,-3,1,0
46324,17836135,-2,1,0,-2,9,-32,-4,1,0,0,0,1,0,-1,1273,0,0,0,274,365,192,722,2,0,0,-23,8,-2,88,-242,1438,2,13,37,150,0,500,203,2001,775,607,623,699,1531,1193,1313,1354,1,0,0,1,1,-0.06677808404049114,-0.049125384772565894,0.043753883806445515,-8,11,-32,0,0,0,27.4,-2,0,0
46328,17837129,-1,1,0,-2,9,-32,2,2,0,0,0,1,0,-1,1272,0,0,0,273,365,192,722,1,-1,-1,28,-2,3,86,-319,1439,2,13,37,150,0,500,203,2001,759,590,635,710,1531,1195,1304,1345,1,0,0,1,1,-0.06675994102660182,-0.04914385203533129,0.043770055913837425,-1,12,-32,0,0,0,27.3,-1,1,1
46332,17838120,2,2,0,-2,10,-32,9,3,0,0,0,1,1,-1,1271,0,0,0,272,365,192,722,-1,-1,-1,-8,-5,-5,86,-319,1439,2,13,37,150,0,500,203,2001,743,566,657,723,1523,1193,1330,1367,1,0,0,1,1,-0.06677644491380844,-0.04916226382764758,0.043786178922462504,9,15,-32,0,0,0,27.2,1,1,1
46336,17839115,1,1,0,-2,10,-32,9,-1,0,0,0,1,1,-1,1272,0,0,0,273,365,192,722,0,0,-1,-4,4,-6,80,-246,1443,2,13,37,150,0,500,203,2001,738,580,646,732,1542,1188,1296,1376,1,0,0,1,1,-0.06677559236639012,-0.04916342260011096,0.04380352720608105,8,10,-32,0,0,0,27.3,0,0,1
46340,17840104,-3,0,0,-2,10,-32,-3,-3,0,0,0,1,0,-1,1273,0,0,0,274,365,192,722,2,0,-1,27,-3,7,58,-278,1452,2,13,37,150,0,500,203,2001,764,617,612,709,1567,1186,1319,1367,1,0,0,1,1,-0.06674022232541263,-0.049164573775784474,0.04382077091869441,-8,7,-32,0,0,0,27.4,-2,0,1
46344,17841098,-6,0,0,-2,10,-32,-14,-5,0,0,0,1,0,-1,1273,0,0,0,274,365,192,722,5,0,-1,-21,0,-5,58,-278,1452,2,13,37,150,0,500,203,2001,786,648,583,686,1535,1193,1322,1364,1,0,0,1,1,-0.06665262772395093,-0.04916572925512999,0.04383810191120663,-22,5,-32,0,0,0,27.4,-5,0,1
46348,17842088,-7,0,1,-2,10,-32,-17,-4,0,0,0,1,0,0,1273,0,0,0,274,365,192,722,5,0,-1,5,5,-5,63,-347,1427,2,13,37,150,0,500,203,2001,795,655,578,677,1531,1207,1304,1373,1,0,0,1,1,-0.06656538559100211,-0.04916687858053693,0.04385536326273165,-26,6,-31,0,0,0,27.4,-5,0,1
46352,17843080,-4,1,1,-2,10,-32,-8,0,0,0,0,1,0,0,1273,0,0,0,275,365,192,722,3,0,-1,8,-2,9,50,-393,1431,2,13,37,150,0,500,203,2001,781,625,611,691,1542,1207,1310,1376,1,0,0,1,1,-0.06651259452077399,-0.04916802931584404,0.04387265954749786,-14,11,-31,0,0,0,27.5,-3,0,1
46356,17844071,0,-1,1,-2,10,-32,7,-2,0,0,0,1,0,-1,1274,0,0,0,275,365,192,722,0,1,-1,-23,1,-5,21,-344,1424,2,13,37,150,0,500,203,2001,739,598,640,733,1546,1210,1310,1373,1,0,0,1,1,-0.06651168902700758,-0.04915192090705311,0.043891089341760114,5,7,-31,0,0,0,27.5,0,-1,1
46360,17845062,2,-1,1,-2,10,-32,15,-4,0,0,0,1,0,-1,1273,0,0,0,275,365,192,722,-1,1,-1,8,4,-9,50,-362,1416,2,13,37,150,0,500,203,2001,714,584,652,756,1546,1202,1296,1357,1,0,0,1,1,-0.06652808003037332,-0.04913581279997959,0.04390951938576659,15,5,-31,0,0,0,27.5,1,-1,1
46364,17846052,2,-1,1,-2,9,-32,14,-3,0,0,0,1,0,-1,1273,0,0,0,274,365,192,722,-1,1,-1,4,2,9,50,-362,1416,2,13,37,150,0,500,203,2001,718,581,653,753,1554,1202,1319,1357,1,0,0,1,1,-0.06654445477755039,-0.049119721248412664,0.04392793108158077,14,5,-31,0,0,0,27.4,1,-1,1
46368,17847048,0,-2,1,-2,9,-32,8,-4,0,0,0,1,0,-1,1274,0,0,0,276,365,192,722,0,1,-1,0,-1,-8,27,-306,1409,2,13,37,150,0,500,203,2001,735,600,638,742,1542,1210,1310,1373,1,0,0,1,1,-0.06654354558723383,-0.04910353215551784,0.043946454334039764,6,3,-31,0,0,0,27.6,0,-1,1
46372,17848037,0,-1,1,-2,9,-32,3,-3,0,0,0,1,-1,-1,1275,0,0,0,276,365,192,722,1,1,-1,7,1,-5,41,-261,1388,2,13,37,150,0,500,203,2001,748,609,631,730,1554,1200,1302,1382,1,0,0,1,1,-0.06652538179088378,-0.049087456507644296,0.043964847096016335,1,5,-31,0,0,0,27.6,-1,-1,1
46376,17849032,-3,-2,0,-2,9,-32,-7,-2,0,0,0,1,-1,-1,1275,0,0,0,277,365,192,722,3,1,0,-3,0,11,51,-272,1384,2,13,37,150,0,500,203,2001,773,634,608,710,1542,1217,1327,1357,1,0,0,1,1,-0.06647322705353247,-0.04907012883503596,0.04396600201301126,-12,5,-32,0,0,0,27.7,-3,-1,0
46380,17850021,-2,-2,0,-2,9,-32,-7,0,0,0,0,1,-1,-1,1276,0,-1,0,277,365,192,722,2,1,-1,-10,-6,-14,45,-192,1391,2,13,37,150,0,500,203,2001,774,628,616,710,1542,1202,1313,1376,1,0,0,1,1,-0.06643780263514786,-0.049054051578336165,0.0439843933351467,-11,7,-32,0,-1,0,27.7,-2,-2,1
46384,17851015,1,-2,1,-2,9,-32,3,1,0,0,0,1,-1,-1,1276,0,-1,0,277,365,192,722,0,1,-2,0,3,3,79,-210,1400,2,13,37,150,0,500,203,2001,752,605,641,731,1535,1217,1330,1367,1,0,0,1,1,-0.06643604701822714,-0.049039044754856924,0.044020208742187705,2,8,-31,0,-1,0,27.7,0,-2,2
46388,17852005,4,-1,1,-2,9,-32,12,3,0,-1,0,1,1,-1,1276,0,-1,0,277,365,192,722,-2,0,-1,3,0,14,73,-164,1399,2,13,37,150,0,500,203,2001,737,577,669,745,1535,1230,1310,1367,1,0,0,1,1,-0.06646975838644324,-0.04904019243157967,0.04403747009621206,14,10,-31,0,-1,0,27.7,2,-1,1
46392,17852996,3,-1,1,-2,9,-32,11,3,0,0,0,1,1,-1,1276,0,0,0,277,365,192,722,-1,0,-1,-2,-5,-13,73,-164,1399,2,13,37,150,0,500,203,2001,738,580,666,743,1546,1215,1319,1392,1,0,0,1,1,-0.06648620757471997,-0.049041341551459575,0.04405474886799787,12,11,-31,0,0,0,27.7,1,0,1
46396,17853988,1,0,1,-2,9,-32,3,0,0,0,0,1,1,-1,1276,0,0,0,277,364,192,722,0,0,0,8,5,2,85,-195,1397,2,13,37,150,0,500,203,2001,756,602,642,726,1558,1217,1319,1392,1,0,0,1,1,-0.06648620757471997,-0.049041341551459575,0.04405474886799787,2,9,-31,0,0,0,27.7,0,0,0
46400,17854981,1,0,0,-2,9,-32,-1,1,0,0,0,1,1,-1,1277,0,0,0,278,364,192,722,0,0,-1,-5,2,5,88,-192,1392,2,13,37,150,0,500,203,2001,766,607,638,719,1542,1210,1319,1376,1,0,0,1,1,-0.06648535882068801,-0.04904249297578885,0.04407206251312523,-2,10,-32,0,0,0,27.8,0,0,1
46404,17855971,2,-1,0,-2,9,-32,1,-1,0,1,0,1,-1,-1,1277,0,0,0,278,364,193,722,-1,1,-1,2,-7,-16,80,-203,1384,2,13,37,150,0,500,203,2001,758,605,643,729,1542,1215,1322,1373,1,0,0,1,1,-0.0665017353218521,-0.04902640063863185,0.04409047343626149,1,8,-32,0,0,0,27.8,1,-1,1
46408,17856963,1,0,1,-2,9,-32,1,1,0,0,0,1,-1,-1,1277,0,0,0,278,364,193,722,-1,0,-1,-5,3,4,89,-195,1389,2,13,37,150,0,500,203,2001,762,604,645,723,1535,1210,1319,1392,1,0,0,1,1,-0.06651820134932834,-0.04902755147077804,0.044107769595179924,0,10,-31,0,0,0,27.8,1,0,1
46412,17857955,-1,-1,1,-2,9,-32,-4,3,0,0,0,1,1,-1,1277,0,0,0,278,364,193,723,1,0,-2,1,-1,7,89,-195,1389,2,13,37,150,0,500,203,2001,777,617,635,707,1554,1215,1319,1392,1,0,0,1,1,-0.06649919234386696,-0.049029852492939084,0.04414236195876775,-7,11,-31,0,0,0,27.8,-1,0,2
46416,17858946,-3,1,1,-2,9,-32,-10,4,0,0,0,1,1,-1,1279,0,0,0,281,364,193,723,2,-1,-1,12,-11,-11,81,-198,1388,2,13,37,150,0,500,203,2001,801,632,630,692,1558,1222,1336,1373,1,0,0,1,1,-0.06646380915021388,-0.04904825924980192,0.044158490639419234,-15,14,-31,0,0,0,28.1,-2,1,1
46420,17859938,-4,2,1,-2,9,-32,-13,6,0,0,0,1,1,-1,1280,0,0,0,283,364,193,723,3,-1,-1,-3,4,8,83,-201,1398,2,13,37,150,0,500,203,2001,817,636,633,684,1567,1202,1339,1382,1,0,0,1,1,-0.06641107624031603,-0.0490666837302235,0.04417463658258125,-19,17,-31,0,0,0,28.3,-3,1,1
46424,17860932,-3,2,1,-2,9,-32,-9,4,0,0,0,1,1,-1,1281,0,0,0,284,364,193,723,2,-1,0,10,-7,-1,77,-178,1380,2,13,37,150,0,500,203,2001,809,631,640,698,1542,1202,1327,1392,1,0,0,1,1,-0.06637643561069273,-0.0490839940996088,0.044173484504993255,-14,15,-31,0,0,0,28.4,-2,1,0
46428,17861921,-1,2,0,-2,9,-32,0,5,0,1,0,1,0,-1,1282,0,0,0,285,364,193,723,1,-1,0,-7,-3,-14,63,-173,1389,2,13,37,150,0,500,203,2001,793,610,663,717,1546,1222,1322,1395,1,0,0,1,1,-0.06635923054126903,-0.04910121741439683,0.0441723385182744,-3,17,-32,0,0,0,28.5,-1,1,0
46432,17862913,0,1,0,-2,9,-32,4,0,0,0,0,1,0,-1,1284,0,0,0,287,364,193,723,1,0,-1,-3,11,5,62,-159,1378,2,13,37,150,0,500,203,2001,778,616,666,743,1546,1215,1322,1386,1,0,0,1,1,-0.06634106793080367,-0.04910236518648982,0.04418963494455941,2,10,-32,0,0,0,28.7,-1,0,1
46436,17863905,0,2,0,-2,9,-32,6,0,0,0,0,1,1,-1,1286,0,0,0,289,364,193,723,0,-1,-1,13,-6,-1,62,-159,1378,2,13,37,150,0,500,203,2001,778,615,676,751,1567,1217,1336,1402,1,0,0,1,1,-0.0663402750806945,-0.0491207885250966,0.044205782236634406,4,11,-32,0,0,0,28.9,0,1,1
46440,17864896,-4,1,1,-2,9,-32,-4,-1,0,0,0,1,1,-1,1288,0,0,0,293,364,193,723,3,0,-2,8,-3,-5,60,-163,1388,2,13,37,150,0,500,203,2001,807,655,652,734,1546,1224,1304,1392,1,0,0,1,1,-0.06628668956202344,-0.04912307989291487,0.044240340375419684,-10,9,-31,0,0,0,29.3,-3,0,2
46444,17865888,-10,1,1,-2,9,-32,-22,-2,0,0,0,1,0,-1,1290,0,0,0,296,364,193,723,7,0,-1,8,9,4,93,-112,1383,2,13,37,150,0,500,203,2001,854,708,609,694,1558,1224,1339,1395,1,0,0,1,1,-0.0661646445659643,-0.049124224617177456,0.04425763702275809,-34,8,-31,0,0,0,29.6,-7,0,1
46448,17866880,-12,1,2,-2,9,-32,-28,-2,0,0,0,1,0,-1,1292,0,0,0,297,364,193,723,9,0,-2,14,-6,-4,116,-127,1408,2,13,37,150,0,500,203,2001,873,727,599,680,1554,1217,1348,1386,1,0,0,1,1,-0.06600712282770536,-0.049126508637726364,0.04429223068002397,-42,8,-30,0,0,0,29.7,-9,0,2
46452,17867872,-11,0,2,-2,9,-32,-23,-2,0,0,0,1,1,-1,1293,0,0,0,298,364,193,723,8,0,-1,3,-2,-3,116,-127,1408,2,13,37,150,0,500,203,2001,861,718,613,694,1571,1224,1348,1386,1,0,0,1,1,-0.06586776408946175,-0.04912764823309684,0.044309527669770254,-36,7,-30,0,0,0,29.8,-8,0,1
46456,17868863,-9,1,2,-3,9,-31,-9,-1,0,0,0,1,1,-1,1295,0,0,0,301,364,193,723,6,-1,-2,-6,2,-3,142,-67,1438,2,13,37,150,0,500,203,2001,841,689,651,725,1554,1253,1339,1392,1,0,0,1,1,-0.06576234493475759,-0.049147180326220605,0.04434294902549407,-21,9,-29,0,0,0,30.1,-6,1,2
46460,17869853,-7,1,2,-3,9,-31,3,-1,0,0,0,1,1,-1,1296,0,0,0,302,364,193,723,5,0,-1,14,-4,0,190,-80,1445,2,13,37,150,0,500,203,2001,816,669,677,756,1571,1240,1339,1386,1,0,0,1,1,-0.06567510307251442,-0.04914831430226261,0.044360211378881687,-7,9,-29,0,0,0,30.2,-5,0,1
46464,17870847,-9,0,1,-3,9,-31,3,-3,0,0,0,1,1,-3,1299,0,0,-1,306,364,193,723,6,0,-1,6,1,-2,163,-82,1456,2,13,37,150,0,500,203,2001,823,680,676,766,1596,1268,1336,1386,1,0,0,1,1,-0.06557016011955938,-0.04914945104336412,0.04437754359964963,-9,6,-30,0,0,-1,30.6,-6,0,0
46468,17871839,-10,0,0,-3,9,-31,-2,-3,0,0,0,1,1,-1,1302,0,0,-2,310,364,193,723,7,1,-1,9,6,-2,189,-104,1448,2,13,37,150,0,500,203,2001,842,698,669,762,1579,1245,1367,1392,1,0,0,1,1,-0.06544805923645218,-0.049133306790441346,0.04439597479236923,-15,6,-31,0,0,-2,31,-7,-1,-1
46472,17872830,-11,0,0,-3,9,-31,-7,-2,0,0,0,1,1,-1,1306,0,0,-1,314,364,193,723,8,0,-1,9,-5,5,139,-155,1463,2,13,37,150,0,500,203,2001,868,718,667,755,1592,1263,1357,1386,1,0,0,1,1,-0.06530884083213327,-0.049134435590550786,0.04441325498577964,-21,7,-31,0,0,-1,31.4,-8,0,0
46476,17873822,-8,1,1,-3,10,-31,-1,1,0,0,0,1,1,-1,1308,0,0,-1,317,364,193,723,6,0,-2,-20,3,-8,139,-155,1463,2,13,37,150,0,500,203,2001,859,699,697,771,1592,1268,1336,1386,1,0,0,1,1,-0.06520325964949446,-0.04913669183535359,0.04444785048747146,-12,12,-30,0,0,-1,31.7,-6,0,1
46480,17874814,-2,0,1,-3,10,-31,16,-1,0,0,0,1,1,-2,1312,0,0,-1,322,359,193,723,2,0,-2,12,4,-2,149,-175,1450,2,13,37,150,0,500,203,2001,820,673,744,826,1600,1277,1364,1392,1,0,0,1,1,-0.06516693304941673,-0.04913894682493615,0.044482446075038595,11,9,-30,0,0,-1,32.2,-2,0,1
46484,17875803,2,2,1,-3,10,-31,29,4,0,0,0,1,1,-2,1315,0,0,-1,326,359,193,723,-1,-1,-2,2,-5,4,140,-253,1455,2,13,37,150,0,500,203,2001,806,635,798,855,1596,1293,1354,1395,1,0,0,1,1,-0.06518255486055578,-0.04915842018086579,0.044515811309228326,28,16,-30,0,0,-1,32.6,1,1,1
46488,17876797,-1,0,2,-3,10,-31,23,0,0,0,0,1,1,1,1321,0,0,0,333,359,244,723,1,0,-1,5,1,-9,105,-229,1460,2,13,37,150,0,500,203,2001,827,677,786,859,1587,1277,1357,1395,1,0,0,1,1,-0.06516435457349165,-0.049159549896857724,0.04453314399903707,19,10,-29,0,0,0,33.3,-1,0,1
