"Product","Blackbox flight data recorder by Nicholas Sherlock"
82972,26365675,-3,-6,-1,-2,1,-38,4,-1,0,0,0,-4,0,-1,1325,-2,0,0,325,405,250,732,2,4,0,-9,-1,-1,-15,-165,2200,1,23,75,150,250,500,268,9300,836,713,684,854,1869,1592,1613,1807,1,0,0,1,1,-0.048429972387306605,-0.02313683591099939,0.9871431977037206,-1,-6,-39,-2,0,0,32.5,-4,-4,0
82976,26366665,-4,-8,-1,-2,1,-38,5,-5,0,0,0,-5,1,-1,1325,-2,0,0,325,405,250,732,3,5,0,2,4,0,-15,-165,2200,1,23,75,150,250,500,268,9300,824,724,673,866,1887,1596,1613,1807,1,0,0,1,1,-0.048423406830135386,-0.022999434355743923,0.9871462836254894,-1,-12,-39,-2,0,0,32.5,-5,-5,0
82980,26367662,-3,-8,0,-2,1,-38,8,-9,0,0,0,-5,1,-1,1325,-3,0,0,325,405,250,732,1,6,-1,4,-2,-5,16,-132,2207,1,23,75,150,250,500,268,9300,807,726,673,881,1887,1587,1604,1802,1,0,0,1,1,-0.04842494981754199,-0.02286911654366049,0.9871682450437005,3,-16,-38,-3,0,0,32.5,-4,-6,1
82984,26368649,-5,-5,0,-2,1,-38,-1,-1,0,0,0,-4,0,-1,1325,-3,0,0,325,405,250,733,5,4,-1,4,7,0,20,-50,2220,1,23,75,150,250,500,268,9300,849,727,674,837,1887,1596,1592,1807,1,0,0,1,1,-0.0482938331249213,-0.02277735651805643,0.9871896806755069,-8,-5,-38,-3,0,0,32.5,-8,-4,1
82988,26369645,-3,-3,1,-2,1,-38,3,9,0,0,0,-4,0,-1,1325,-3,0,0,325,405,250,733,1,2,-2,15,1,-6,17,-44,2218,1,23,75,150,250,500,268,9300,858,692,713,824,1887,1596,1592,1807,1,0,0,1,1,-0.04822663749637523,-0.022718351885552525,0.987227074969093,-2,7,-37,-3,0,0,32.5,-4,-2,2
82992,26370634,-3,-4,2,-2,1,-38,1,10,0,0,0,-4,1,-1,1325,-3,0,0,325,405,250,733,2,3,-2,-21,5,3,21,-25,2220,1,23,75,150,250,500,268,9300,860,700,708,819,1875,1596,1587,1807,1,0,0,1,1,-0.048127630792086804,-0.02264555252922544,0.987265354258346,-4,7,-36,-3,0,0,32.5,-5,-3,2
82996,26371629,0,-2,2,-2,1,-38,10,9,0,0,0,-4,1,-1,1325,-3,0,0,325,405,250,733,-2,2,-2,-5,0,-6,24,-31,2198,1,23,75,150,250,500,268,9300,839,677,732,839,1869,1579,1583,1807,1,0,0,1,1,-0.04810342394882261,-0.022592599764776806,0.9873029046718207,8,8,-36,-3,0,0,32.5,-1,-2,2
83000,26372618,0,-2,2,-2,1,-38,8,7,0,0,0,-5,1,-1,1325,-3,0,0,325,405,250,733,-2,2,-1,-28,3,3,45,-61,2212,1,23,75,150,250,500,268,9300,842,682,725,838,1869,1579,1613,1807,1,0,0,1,1,-0.04810218836053564,-0.02255513212379916,0.987322544744698,6,6,-36,-3,0,0,32.5,-1,-2,1
83004,26373612,3,0,1,-2,1,-38,17,11,0,0,0,-5,1,-1,1324,-3,0,0,324,405,250,733,-7,1,-1,-7,-2,-2,45,-61,2212,1,23,75,150,250,500,268,9300,825,647,757,853,1887,1583,1587,1807,1,0,0,1,1,-0.048187741929203186,-0.02253485953341363,0.9873414485882437,18,12,-37,-3,0,0,32.4,4,-1,1
83008,26374602,3,-2,1,-2,1,-38,14,3,0,0,0,-4,1,-1,1324,-3,0,0,324,405,250,733,-7,2,0,3,3,-2,52,-141,2214,1,23,75,150,250,500,268,9300,813,669,732,866,1875,1571,1592,1807,1,0,0,1,1,-0.04833498797927267,-0.022501956708392393,0.9873425707320784,15,2,-37,-3,0,0,32.4,4,-2,0
83012,26375596,7,1,0,-2,1,-38,22,7,0,0,0,-4,1,-1,1325,-3,0,0,324,405,250,733,-12,0,0,-18,-6,3,66,-154,2202,1,23,75,150,250,500,268,9300,808,635,766,874,1887,1579,1592,1807,1,0,0,1,1,-0.04857962914490762,-0.022514628044394955,0.9873418373092351,27,9,-38,-3,0,0,32.4,9,0,0
83016,26376584,5,1,0,-2,1,-38,13,8,0,0,0,-4,1,-1,1325,-3,0,0,325,405,250,734,-9,0,0,6,5,-5,93,-215,2237,1,23,75,150,250,500,268,9300,832,653,748,854,1887,1579,1600,1807,1,0,0,1,1,-0.0488169175695197,-0.022547559727037356,0.9873401917298503,16,10,-38,-3,0,0,32.5,6,0,0
83020,26377683,5,4,0,-2,1,-38,11,14,0,0,0,-4,1,-1,1325,-3,0,0,325,405,250,734,-10,-2,0,-14,-3,2,81,-198,2228,1,23,75,150,250,500,268,9300,850,638,764,836,1887,1579,1613,1818,1,0,0,1,1,-0.0490775464970405,-0.02260954417735669,0.9873369168263775,14,19,-38,-3,0,0,32.5,7,2,0
83024,26378673,2,1,0,-2,1,-38,-5,7,0,0,0,-5,1,-1,1325,-3,0,0,325,405,250,734,-6,0,-2,11,11,-8,96,-228,2245,1,23,75,150,250,500,268,9300,868,692,712,817,1875,1579,1639,1807,1,0,0,1,1,-0.04927151442972824,-0.0226461759180079,0.987369595349521,-5,9,-38,-3,0,0,32.5,3,0,2
83028,26379667,1,3,1,-2,1,-38,-7,9,0,0,0,-5,1,-1,1326,-3,0,0,326,405,250,734,-4,-2,-1,-14,-1,5,96,-228,2245,1,23,75,150,250,500,268,9300,882,695,713,804,1869,1558,1630,1802,1,0,0,1,1,-0.04943134270422039,-0.022716492776832707,0.9873833644208068,-8,13,-37,-3,0,0,32.6,1,2,1
83032,26380657,0,5,1,-2,1,-37,-15,8,0,0,0,-4,1,-1,1326,-3,0,0,326,405,250,734,-3,-2,-2,-3,-6,-8,83,-166,2274,1,23,75,150,250,500,268,9300,899,712,700,786,1875,1571,1644,1818,1,0,0,1,1,-0.04952380322698067,-0.022776856928329554,0.9874153492174607,-17,14,-36,-3,0,0,32.6,0,2,2
83036,26381652,0,7,2,-2,1,-37,-6,16,0,0,0,-4,1,-1,1325,-3,0,0,326,405,250,734,-3,-4,-2,-5,1,9,66,-171,2273,1,23,75,150,250,500,268,9300,898,675,736,783,1875,1579,1630,1807,1,0,0,1,1,-0.04962030247020758,-0.022858756609090054,0.9874456610010531,-8,24,-35,-3,0,0,32.6,0,4,2
83040,26382640,0,4,2,-2,1,-37,-9,5,0,0,0,-5,0,-1,1325,-3,0,0,325,404,250,734,-3,-2,-1,4,-4,-7,56,-165,2301,1,23,75,150,250,500,268,9300,879,708,702,800,1887,1567,1630,1807,1,0,0,1,1,-0.04971089093515592,-0.022896530402499764,0.9874603379973328,-11,10,-35,-3,0,0,32.5,0,2,1
83044,26383655,-3,3,1,-2,1,-37,-11,-1,0,0,0,-5,0,-1,1325,-3,0,0,325,404,250,734,2,-2,0,0,2,6,47,-204,2300,1,23,75,150,250,500,268,9300,876,730,678,805,1887,1554,1626,1807,1,0,0,1,1,-0.04974495209820193,-0.022927327588118548,0.9874570722029912,-16,3,-36,-3,0,0,32.5,-5,2,0
83048,26384644,0,4,1,-2,1,-37,-8,-1,0,0,0,-5,0,0,1325,-3,0,0,325,404,250,735,-3,-2,0,-3,-2,-3,43,-190,2318,1,23,75,150,250,500,268,9300,867,715,690,815,1887,1554,1626,1807,1,0,0,1,1,-0.04985446119570897,-0.022953757028633722,0.9874540905214433,-10,4,-36,-3,0,0,32.5,0,2,0
83052,26385636,0,3,0,-2,1,-37,4,0,0,0,0,-5,0,0,1325,-3,0,0,324,404,250,735,-3,-2,0,2,1,1,28,-216,2316,1,23,75,150,250,500,268,9300,844,691,709,838,1887,1567,1630,1807,1,0,0,1,1,-0.049984135042315844,-0.022968631393520837,0.9874506404020957,2,4,-37,-3,0,0,32.4,0,2,0
83056,26386628,0,0,0,-2,1,-37,1,-10,0,0,0,-5,0,0,1324,-3,0,0,324,404,250,735,-4,0,1,-11,-2,3,32,-198,2295,1,23,75,150,250,500,268,9300,825,717,680,857,1875,1567,1630,1802,1,0,0,1,1,-0.050118081549602685,-0.0229515835258379,0.9874319185697953,-1,-9,-37,-3,0,0,32.4,1,0,-1
83060,26387622,-1,1,-1,-2,1,-37,0,-7,0,0,0,-5,0,0,1324,-3,0,0,324,404,250,735,-1,-1,1,-1,4,-1,30,-188,2290,1,23,75,150,250,500,268,9300,839,711,682,845,1887,1567,1644,1791,1,0,0,1,1,-0.05019244050655463,-0.022950408704490288,0.9874124555257247,-3,-5,-38,-3,0,0,32.4,-2,1,-1
83064,26388611,0,1,-1,-2,1,-37,-2,-4,0,0,0,-5,1,-1,1324,-3,0,0,324,404,250,735,-2,-1,0,0,6,2,30,-188,2290,1,23,75,150,250,500,268,9300,846,708,685,838,1875,1558,1630,1791,1,0,0,1,1,-0.05028340659736002,-0.02295001869161443,0.9874103293852752,-4,-2,-38,-3,0,0,32.4,-1,1,0
83068,26389602,-3,-3,-1,-2,1,-38,-4,-12,0,0,0,-5,1,-1,1324,-3,0,0,324,404,250,735,1,2,1,11,7,-5,20,-162,2288,1,23,75,150,250,500,268,9300,832,739,654,852,1875,1571,1644,1807,1,0,0,1,1,-0.050302765277716335,-0.02288937993093833,0.9873939555132676,-9,-14,-39,-3,0,0,32.4,-4,-2,-1
83072,26390594,-1,-4,-1,-2,1,-38,-4,-19,0,0,0,-5,1,-1,1324,-3,0,0,324,404,250,735,-1,3,-1,-9,1,3,24,-179,2272,1,23,75,150,250,500,268,9300,814,754,641,870,1887,1558,1630,1802,1,0,0,1,1,-0.0503696063784708,-0.022816658345295115,0.9874127439178579,-7,-22,-39,-3,0,0,32.4,-2,-3,1
83076,26391590,-1,-4,-1,-2,1,-38,0,-14,0,0,0,-5,1,-1,1325,-3,0,0,325,404,250,735,-2,3,0,-8,-6,0,13,-157,2285,1,23,75,150,250,500,268,9300,816,736,663,870,1887,1571,1644,1807,1,0,0,1,1,-0.050436607157383836,-0.02273426078612067,0.98741462206518,-3,-17,-39,-3,0,0,32.5,-1,-3,0
83080,26392579,0,-4,0,-2,1,-38,4,-9,0,0,0,-5,1,-1,1325,-3,0,0,325,404,250,735,-4,3,0,-8,11,0,12,-189,2268,1,23,75,150,250,500,268,9300,816,718,682,871,1887,1579,1626,1807,1,0,0,1,1,-0.05056313097149487,-0.02265187340302755,0.9874159450665241,2,-12,-38,-3,0,0,32.5,1,-3,0
83084,26393573,-2,-5,-1,-2,1,-38,0,-10,0,0,0,-5,1,-1,1324,-3,0,0,324,404,250,735,-1,4,0,8,-1,0,6,-166,2267,1,23,75,150,250,500,268,9300,821,732,665,865,1887,1583,1617,1802,1,0,0,1,1,-0.05062004379804294,-0.022547469130828567,0.9874185454999527,-4,-14,-39,-3,0,0,32.4,-2,-4,0
83088,26394561,1,-3,-1,-2,1,-38,2,-4,0,0,0,-4,1,-1,1324,-3,0,0,324,404,250,736,-4,3,0,-15,11,-2,-2,-193,2241,1,23,75,150,250,500,268,9300,828,709,686,857,1875,1583,1630,1802,1,0,0,1,1,-0.05075031928693759,-0.022455094831878086,0.9874197879568083,1,-6,-39,-3,0,0,32.4,1,-3,0
83092,26395677,0,-3,-1,-2,1,-38,3,0,0,0,0,-4,1,-1,1325,-3,0,0,325,404,250,736,-3,3,0,5,-1,-1,19,-157,2233,1,23,75,150,250,500,268,9300,837,700,697,851,1875,1583,1626,1807,1,0,0,1,1,-0.050842297197538064,-0.02237263156733299,0.9874220011306356,1,-2,-39,-3,0,0,32.5,0,-3,0
83096,26396669,2,-5,0,-2,1,-38,6,-2,0,0,0,-6,1,-1,1325,-3,0,0,325,404,250,736,-5,4,-1,-26,3,-1,32,-178,2215,1,23,75,150,250,500,268,9300,822,702,698,866,1875,1567,1617,1807,1,0,0,1,1,-0.050978757022638266,-0.022290760798443724,0.9874417294255924,6,-6,-38,-3,0,0,32.5,2,-4,1
83100,26397664,-1,-5,0,-2,1,-38,1,-6,0,0,0,-6,1,-1,1325,-3,0,0,325,404,250,736,-3,4,0,8,-1,5,70,-144,2199,1,23,75,150,250,500,268,9300,828,724,676,861,1875,1583,1630,1807,1,0,0,1,1,-0.05105528606159901,-0.022237665609482326,0.9874447760105944,-2,-10,-38,-3,0,0,32.5,0,-4,0
83104,26398652,1,-5,-1,-2,1,-38,4,-3,0,0,0,-7,1,0,1325,-4,0,0,325,404,250,736,-6,4,0,-16,5,-5,74,-157,2213,1,23,75,150,250,500,268,9300,824,708,692,866,1875,1579,1617,1807,1,0,0,1,1,-0.05119246181942568,-0.022187992815352876,0.9874476145791249,3,-7,-39,-4,0,0,32.5,2,-4,0
83108,26399648,-1,-6,-1,-2,1,-38,-1,-7,-1,0,0,-7,1,0,1326,-4,0,0,326,404,250,736,-3,5,0,18,1,1,74,-157,2213,1,23,75,150,250,500,268,9300,829,734,668,863,1869,1592,1613,1818,1,0,0,1,1,-0.051278155264135136,-0.022120516920874814,0.9874513833107956,-5,-12,-39,-4,0,0,32.6,-1,-5,0
83112,26400638,-2,-7,0,-2,0,-38,-4,-6,-1,0,0,-6,1,-1,1326,-4,0,0,326,404,250,736,-2,5,-1,-15,3,-1,86,-224,2239,1,23,75,150,250,500,268,9300,839,741,665,852,1875,1587,1626,1807,1,0,0,1,1,-0.051396540328773915,-0.02206334895633569,0.9874713342994834,-9,-13,-38,-4,0,0,32.6,-2,-5,1
83116,26401631,-1,-3,0,-2,0,-38,-3,3,-1,0,0,-6,1,-1,1325,-4,0,0,326,404,250,736,-3,2,-1,4,4,1,102,-186,2224,1,23,75,150,250,500,268,9300,856,713,693,832,1869,1592,1613,1807,1,0,0,1,1,-0.05150338821492186,-0.022070529458861482,0.9874893166206853,-7,0,-38,-4,0,0,32.6,-1,-2,1
83120,26402743,1,-3,1,-2,0,-38,3,11,-1,0,0,-7,1,-1,1325,-4,0,0,325,406,250,737,-5,2,-1,-11,1,0,112,-185,2256,1,23,75,150,250,500,268,9300,855,684,721,828,1869,1583,1604,1807,1,0,0,1,1,-0.051652914132470716,-0.022080857186095232,0.9875096500995859,1,8,-37,-4,0,0,32.5,1,-2,1
83124,26403738,0,0,1,-2,0,-38,3,12,0,0,0,-7,1,-1,1324,-4,0,0,324,406,250,737,-4,1,-1,-1,2,2,117,-147,2222,1,23,75,150,250,500,268,9300,862,677,726,817,1869,1583,1600,1807,1,0,0,1,1,-0.05174669541219013,-0.02211692745109712,0.9875274416796191,1,12,-37,-4,0,0,32.4,0,-1,1
83128,26404727,-1,0,1,-2,0,-38,-1,17,0,0,0,-8,1,-1,1324,-4,0,0,324,406,250,737,-3,0,0,6,-5,-5,148,-170,2244,1,23,75,150,250,500,268,9300,882,677,724,798,1875,1592,1604,1807,1,0,0,1,1,-0.051839965274066785,-0.022192938703032822,0.9875266623352852,-4,17,-37,-4,0,0,32.4,-1,0,0
83132,26405719,0,3,0,-2,0,-38,3,15,0,0,0,-8,1,-1,1325,-5,0,0,325,406,250,737,-5,-1,0,-25,-7,3,148,-170,2244,1,23,75,150,250,500,268,9300,872,665,737,810,1875,1596,1600,1807,1,0,0,1,1,-0.051967813239689256,-0.022286071476311554,0.9875249854992827,1,18,-38,-5,0,0,32.5,0,1,0
83136,26406710,2,3,0,-2,0,-38,6,14,0,0,0,-7,1,-1,1325,-5,0,0,325,406,250,737,-7,-1,-1,17,-6,0,160,-203,2215,1,23,75,150,250,500,268,9300,866,659,743,818,1875,1583,1617,1818,1,0,0,1,1,-0.052156174832588456,-0.022389672949888875,0.9875400265030647,6,17,-38,-5,0,0,32.5,2,1,1
83140,26407707,2,7,0,-2,0,-38,8,19,0,0,0,-7,1,-1,1325,-5,0,0,325,406,250,737,-7,-4,0,-28,-6,-1,137,-196,2204,1,23,75,150,250,500,268,9300,878,639,764,807,1887,1592,1617,1807,1,0,0,1,1,-0.052340421218614264,-0.022526742183676254,0.9875351323501347,8,26,-38,-5,0,0,32.5,2,4,0
83144,26408694,0,4,0,-2,1,-38,0,13,0,0,0,-7,1,0,1325,-5,0,0,325,406,250,737,-5,-2,-1,23,6,2,135,-193,2165,1,23,75,150,250,500,268,9300,880,670,732,805,1875,1567,1639,1818,1,0,0,1,1,-0.0524875724311734,-0.02262856865844806,0.9875492898623062,-2,18,-38,-5,0,0,32.5,0,2,1
83148,26409688,-1,6,0,-2,1,-38,-2,9,0,0,0,-7,1,0,1324,-4,0,0,324,406,250,737,-4,-3,0,-28,-7,0,132,-196,2148,1,23,75,150,250,500,268,9300,880,679,720,802,1887,1579,1630,1807,1,0,0,1,1,-0.05262118527480756,-0.022744835181255613,0.987545238796824,-5,16,-38,-4,0,0,32.4,0,3,0
83152,26410678,2,4,0,-2,1,-38,1,4,0,0,0,-7,1,-1,1324,-4,0,0,324,406,250,737,-8,-2,0,-9,-2,5,139,-151,2121,1,23,75,150,250,500,268,9300,857,679,719,825,1875,1567,1626,1802,1,0,0,1,1,-0.05278959649844085,-0.022849405524063914,0.9875428469736649,1,9,-38,-4,0,0,32.4,4,2,0
83156,26411675,4,5,-1,-2,1,-38,11,3,0,0,0,-7,1,-1,1325,-4,0,0,325,406,250,737,-10,-3,1,-13,-1,1,133,-170,2114,1,23,75,150,250,500,268,9300,834,657,742,852,1887,1558,1644,1807,1,0,0,1,1,-0.053008843739621385,-0.022965940667997484,0.9875218003796631,13,9,-39,-4,0,0,32.5,6,3,-1
83160,26412664,3,3,-1,-2,1,-38,8,-5,0,0,0,-7,1,-2,1325,-4,0,0,325,406,250,738,-9,-1,0,-7,10,-3,134,-114,2101,1,23,75,150,250,500,268,9300,825,683,715,864,1875,1546,1626,1807,1,0,0,1,1,-0.05316591451102596,-0.02304942817888354,0.9875209339274118,9,-1,-39,-4,0,0,32.5,5,1,0
83164,26413655,-1,3,-1,-2,1,-38,-4,-6,0,0,0,-7,1,-2,1324,-4,0,-1,324,406,250,738,-3,-1,-1,18,-2,-3,143,-163,2117,1,23,75,150,250,500,268,9300,852,716,680,834,1887,1558,1653,1807,1,0,0,1,1,-0.05325625487075619,-0.023140365440546613,0.9875365262738374,-7,-2,-39,-4,0,-1,32.4,-1,1,0
83168,26414753,0,-1,0,-2,1,-38,-10,-14,0,0,0,-7,1,-1,1324,-4,0,-1,324,406,250,738,-4,1,-1,-30,-1,-2,144,-110,2127,1,23,75,150,250,500,268,9300,838,746,648,845,1875,1546,1630,1818,1,0,0,1,1,-0.05332970267421914,-0.02319555265014395,0.9875568515855262,-12,-14,-38,-4,0,-1,32.4,0,-1,0
83172,26415747,0,-3,0,-2,1,-38,-3,-18,0,0,0,-7,1,-1,1323,-4,0,-1,323,406,250,738,-5,2,-1,23,-9,2,143,-164,2149,1,23,75,150,250,500,268,9300,809,743,651,869,1875,1546,1630,1807,1,0,0,1,1,-0.05345395480997538,-0.02323384851046204,0.987575288360298,-5,-20,-38,-4,0,-1,32.3,1,-2,0
83176,26416737,1,-4,0,-2,1,-38,-2,-21,0,0,0,-7,1,-1,1323,-4,0,-1,323,406,250,738,-6,3,-1,-43,0,-1,143,-164,2149,1,23,75,150,250,500,268,9300,797,749,645,879,1887,1571,1630,1802,1,0,0,1,1,-0.05359488078099703,-0.02325499288544509,0.9875945829676507,-3,-24,-38,-4,0,-1,32.3,2,-3,0
83180,26417731,-1,-2,1,-2,1,-38,-3,-10,0,0,0,-7,1,-1,1324,-4,0,0,323,406,250,738,-3,2,-1,38,4,-2,125,-144,2114,1,23,75,150,250,500,268,9300,829,731,668,846,1887,1546,1626,1807,1,0,0,1,1,-0.05367004361869953,-0.023279915830511963,0.9876133292867895,-6,-11,-37,-4,0,0,32.3,-1,-2,1
83184,26418720,0,-1,1,-2,1,-38,-6,-1,0,0,0,-7,1,0,1324,-4,0,0,324,406,250,738,-4,1,-1,-32,2,-2,100,-108,2112,1,23,75,150,250,500,268,9300,851,718,683,826,1875,1571,1644,1807,1,0,0,1,1,-0.0537343331570306,-0.02330290658791792,0.9876316507042135,-8,-1,-37,-4,0,0,32.4,0,-1,1
83188,26419712,0,1,1,-2,1,-38,0,6,0,0,0,-7,1,0,1324,-4,0,0,324,406,250,738,-5,0,0,11,0,6,93,-73,2074,1,23,75,150,250,500,268,9300,857,690,711,821,1875,1567,1617,1807,1,0,0,1,1,-0.05379095932751454,-0.02333744642549182,0.98763237046259,-2,8,-37,-4,0,0,32.4,1,0,0
83192,26420720,3,1,0,-2,1,-38,6,8,0,0,0,-7,1,-1,1324,-4,0,0,324,406,250,738,-8,0,0,-24,1,-1,112,-71,2092,1,23,75,150,250,500,268,9300,845,667,732,835,1875,1571,1613,1807,1,0,0,1,1,-0.0538992838439352,-0.023386311493708574,0.9876331689505751,7,10,-38,-4,0,0,32.4,4,0,0
83196,26421714,-1,-1,0,-2,1,-38,3,4,0,0,0,-7,1,-1,1324,-4,0,0,324,406,250,738,-3,1,0,16,18,-1,112,-71,2092,1,23,75,150,250,500,268,9300,847,691,708,833,1887,1579,1639,1807,1,0,0,1,1,-0.05391885568517027,-0.023417804180092042,0.9876349061446446,0,4,-38,-4,0,0,32.4,-1,-1,0
83200,26422704,-1,-3,1,-2,1,-37,-6,-9,0,0,0,-8,1,-1,1324,-5,0,0,324,406,250,739,-4,3,-2,-3,-1,-1,150,-123,2150,1,23,75,150,250,500,268,9300,833,736,664,845,1887,1558,1613,1807,1,0,0,1,1,-0.053992367408520835,-0.023445032398968647,0.9876722248961602,-9,-11,-36,-5,0,0,32.4,-1,-3,2
83204,26423700,-3,-3,1,-2,1,-37,-6,-9,0,0,0,-8,1,-1,1324,-5,0,0,324,406,246,739,-1,2,-1,-12,-7,2,150,-123,2150,1,23,75,150,250,500,268,9300,837,742,659,841,1875,1558,1644,1802,1,0,0,1,1,-0.054014532031904004,-0.023488306001394132,0.9876914724065511,-11,-11,-36,-5,0,0,32.4,-4,-2,1
83208,26424690,3,-2,1,-2,1,-37,3,-6,0,0,0,-8,1,-1,1324,-5,0,0,324,406,246,739,-8,2,-2,0,-5,-4,184,-126,2193,1,23,75,150,250,500,268,9300,818,708,695,859,1858,1546,1626,1807,1,0,0,1,1,-0.05415741963368236,-0.023558169874590737,0.9877279055057198,4,-7,-36,-5,0,0,32.4,3,-2,2
83212,26425683,-1,-1,1,-2,1,-37,4,0,0,0,0,-8,1,-1,1325,-5,0,0,325,406,246,739,-4,1,0,-1,4,0,202,-171,2220,1,23,75,150,250,500,268,9300,839,702,705,844,1887,1567,1613,1818,1,0,0,1,1,-0.05426575831998421,-0.02365660450938115,0.9877281625623651,1,0,-36,-5,0,0,32.5,-1,-1,0
83216,26426795,0,1,1,-2,1,-37,0,8,0,0,0,-7,1,0,1325,-5,0,0,326,406,246,739,-5,0,-2,12,-1,-5,241,-172,2227,1,23,75,150,250,500,268,9300,864,692,718,820,1875,1554,1617,1807,1,0,0,1,1,-0.05440116095028246,-0.023804286669831247,0.9877662948870798,-2,10,-36,-5,0,0,32.6,0,0,2
83220,26427791,-4,0,1,-2,1,-37,-9,8,0,0,0,-7,1,0,1325,-5,0,0,325,406,246,739,1,0,-1,-11,5,2,262,-202,2238,1,23,75,150,250,500,268,9300,885,712,694,795,1875,1571,1626,1807,1,0,0,1,1,-0.05444532789753151,-0.023966552841682746,0.9877825323469862,-15,9,-36,-5,0,0,32.5,-6,0,1
83224,26428779,0,0,2,-2,1,-37,-4,3,0,0,0,-7,1,-1,1324,-5,0,0,324,406,246,739,-5,1,-2,-2,-6,-3,276,-171,2233,1,23,75,150,250,500,268,9300,854,707,699,821,1875,1554,1626,1807,1,0,0,1,1,-0.05456865576048267,-0.02412322278786511,0.9878173604339961,-6,4,-35,-5,0,0,32.4,0,-1,2
83228,26429775,-2,-2,1,-2,1,-37,-1,-4,0,0,0,-7,1,-1,1324,-4,0,0,324,406,246,739,-2,2,-1,-1,2,2,281,-200,2247,1,23,75,150,250,500,268,9300,835,720,685,840,1869,1554,1613,1807,1,0,0,1,1,-0.054662605723669364,-0.02426478730092017,0.9878355744797416,-5,-5,-36,-4,0,0,32.4,-2,-2,1
83232,26430763,0,-3,1,-2,1,-37,3,-8,0,0,0,-8,1,1,1324,-5,0,0,324,406,246,739,-5,2,-2,-7,2,-3,259,-152,2242,1,23,75,150,250,500,268,9300,816,719,686,858,1869,1567,1617,1807,1,0,0,1,1,-0.05477045557267526,-0.024390433343182777,0.987871688221829,1,-10,-36,-5,0,0,32.4,0,-2,2
83236,26431759,-3,-4,2,-2,1,-37,-4,-11,0,0,0,-8,1,1,1324,-5,0,0,324,406,246,739,0,3,-2,12,2,0,243,-158,2269,1,23,75,150,250,500,268,9300,825,750,657,847,1875,1554,1617,1818,1,0,0,1,1,-0.054795504229194304,-0.024485368062564693,0.9879089504497074,-9,-14,-35,-5,0,0,32.4,-5,-3,2
83240,26432870,-1,-3,2,-2,0,-37,-2,-6,0,0,0,-9,1,-1,1324,-5,0,0,324,406,246,740,-3,2,-2,-14,-3,1,211,-98,2264,1,23,75,150,250,500,268,9300,827,732,679,841,1887,1558,1617,1807,1,0,0,1,1,-0.05483235008505456,-0.024569082504714772,0.98795052395832,-5,-9,-35,-5,0,0,32.4,-2,-2,2
83244,26433866,-5,-3,2,-2,0,-37,-7,-3,0,0,0,-9,1,-1,1324,-5,0,0,324,406,246,740,1,3,-1,5,3,-2,198,-109,2290,1,23,75,150,250,500,268,9300,850,742,668,819,1875,1579,1617,1807,1,0,0,1,1,-0.05480160825254707,-0.024627583917835774,0.9879712696413039,-14,-6,-35,-5,0,0,32.4,-6,-3,1
83248,26434854,-1,-4,2,-2,0,-37,0,-5,0,0,0,-8,1,-1,1324,-5,0,0,324,406,246,740,-4,3,-1,-12,4,-1,164,-52,2275,1,23,75,150,250,500,268,9300,825,726,681,845,1875,1583,1617,1807,1,0,0,1,1,-0.05481374006145342,-0.024660440377651666,0.9879928169777576,-3,-9,-35,-5,0,0,32.4,-1,-3,1
83252,26435850,-3,-5,2,-2,0,-37,-2,-5,0,0,0,-8,1,-1,1323,-5,0,0,323,406,246,740,0,4,-2,17,7,-5,135,-51,2275,1,23,75,150,250,500,268,9300,831,735,669,838,1869,1592,1626,1807,1,0,0,1,1,-0.05475577574916317,-0.02465402703080783,0.9880328086573389,-7,-10,-35,-5,0,0,32.3,-5,-4,2
83256,26436837,-2,-2,2,-2,0,-37,1,0,0,0,0,-9,1,-1,1323,-5,0,0,323,406,246,740,-2,2,-1,-16,3,5,135,-51,2275,1,23,75,150,250,500,268,9300,838,714,689,830,1875,1583,1626,1818,1,0,0,1,1,-0.05473278788447671,-0.02468162606209255,0.9880533594905492,-3,-2,-35,-5,0,0,32.3,-3,-2,1
83260,26437829,-3,-3,1,-2,0,-37,-2,4,0,0,0,-9,1,-1,1324,-5,0,0,323,406,246,740,-2,2,-1,3,0,-6,89,26,2254,1,23,75,150,250,500,268,9300,850,713,691,822,1875,1592,1617,1807,1,0,0,1,1,-0.05465144584906811,-0.024673929056985802,0.988075278317142,-7,1,-36,-5,0,0,32.3,-3,-2,1
83264,26438821,0,-1,1,-2,0,-37,8,7,0,0,0,-8,1,-1,1324,-5,0,0,324,406,246,740,-6,1,-1,-22,1,7,70,-3,2245,1,23,75,150,250,500,268,9300,837,678,726,838,1869,1583,1613,1807,1,0,0,1,1,-0.05466218388591119,-0.02466895825153052,0.9880956839209043,6,6,-36,-5,0,0,32.4,1,-1,1
83268,26439813,0,0,0,-2,0,-37,9,11,0,0,0,-8,1,-1,1324,-5,0,0,324,406,246,740,-5,0,-1,7,-7,-8,42,2,2252,1,23,75,150,250,500,268,9300,847,668,734,830,1869,1592,1617,1807,1,0,0,1,1,-0.05465149309083885,-0.024659487042126733,0.9881151792470666,7,11,-37,-5,0,0,32.4,0,0,1
